DISTINCT_MIRNA_HAIRPINS_ACCUMULATED_COUNT	CD14_S3
437	344534
438	345758
439	351049
440	354330
441	355789
442	362176
443	362937
444	365709
445	367828
446	367982
447	368598
448	368967
449	369218
450	370410
451	378633
452	378633
453	378633
454	379421
455	383543
456	384453
457	385424
458	389951
459	397905
460	405697
461	406465
462	407644
463	407644
464	410520
465	415399
466	422095
467	422095
468	426314
469	427185
470	431083
471	434381
472	435129
473	438296
474	438917
475	445121
476	462149
477	462359
478	463659
479	469438
480	469723
481	473962
482	473962
483	473962
484	484190
485	499765
486	501826
487	508501
488	528380
489	532677
490	534146
491	540716
492	544977
493	546429
494	546602
495	548545
496	549961
497	553632
498	557394
499	557401
500	560465
501	574174
502	585771
503	593628
504	596388
505	598855
506	600553
507	600553
508	607719
509	625922
510	628094
511	629179
512	631168
513	632378
514	639359
515	652041
516	654259
517	654259
518	655494
519	661457
520	665116
521	672301
522	673494
523	676414
524	677899
525	677899
526	679781
527	687045
528	688381
529	689162
530	690370
531	690506
532	704383
533	709831
534	714565
535	723644
536	737050
537	741151
538	744449
539	752413
540	752526
541	756761
542	768089
543	772039
544	776721
545	805358
546	807287
547	818761
548	844298
549	859793
550	886721
551	921502
552	932101
553	934402
554	942868
555	962703
556	968864
557	969620
558	971259
559	971259
560	971654
561	972110
562	978514
563	985395
564	987688
565	988488
566	988789
567	988789
568	998944
569	1006533
570	1019023
571	1020844
572	1043860
573	1048712
574	1053459
575	1087474
576	1100714
577	1115793
578	1123806
579	1142795
580	1142795
581	1142881
582	1155142
583	1156944
584	1188026
585	1188026
586	1198328
587	1198624
588	1208840
589	1231588
590	1259900
591	1267445
592	1276502
593	1281589
594	1295394
595	1307369
596	1309985
597	1320144
598	1321534
599	1379016
600	1383404
601	1383479
602	1390362
603	1405576
604	1407158
605	1411272
606	1412880
607	1413417
608	1427025
609	1444790
610	1471916
611	1483440
612	1485713
613	1492206
614	1493069
615	1497137
616	1499397
617	1505583
618	1513331
619	1526939
620	1545377
621	1559981
622	1562378
623	1568220
624	1574537
625	1574537
626	1598348
627	1617214
628	1628002
629	1662177
630	1662177
631	1669541
632	1680034
633	1700935
634	1712931
635	1726742
636	1730108
637	1730756
638	1730756
639	1751788
640	1756827
641	1784999
642	1805224
643	1805641
644	1807445
645	1807975
646	1813968
647	1818270
648	1828492
649	1864571
650	1865041
651	1865357
652	1866448
653	1870283
654	1874016
655	1875068
656	1875068
657	1897185
658	1906430
659	1914642
660	1926341
661	1930100
662	1948226
663	1954010
664	1958487
665	1964296
666	1970658
667	1970658
668	2001621
669	2001621
670	2001621
671	2001621
672	2023234
673	2024592
674	2039490
675	2039490
676	2044854
677	2051433
678	2052604
679	2055450
680	2077854
681	2133062
682	2145334
683	2146945
684	2151273
685	2189854
686	2216010
687	2222574
688	2236921
689	2280509
690	2299092
691	2302621
692	2318031
693	2326164
694	2329228
695	2332034
696	2352763
697	2367218
698	2370619
699	2390521
700	2408623
701	2421994
702	2451943
703	2467364
704	2513287
705	2527849
706	2549569
707	2549569
708	2570793
709	2587008
710	2633241
711	2634364
712	2634364
713	2648178
714	2658300
715	2658397
716	2666514
717	2672342
718	2706818
719	2719088
720	2719088
721	2731042
722	2731042
723	2731042
724	2748010
725	2784746
726	2818808
727	2855880
728	2879250
729	2893400
730	2902916
731	2902988
732	2912859
733	2914256
734	2922132
735	2926370
736	2961229
737	2971097
738	2988008
739	3009170
740	3059056
741	3084071
742	3120881
743	3205559
744	3209138
745	3231658
746	3248942
747	3260902
748	3267953
749	3282733
750	3298394
751	3314451
752	3334394
753	3365257
754	3492193
755	3500156
756	3509341
757	3546987
758	3568259
759	3615869
760	3642284
761	3661434
762	3667226
763	3667977
764	3682194
765	3687326
766	3687326
767	3687326
768	3687326
769	3698493
770	3738122
771	3746513
772	3753938
773	3841027
774	3893110
775	3927794
776	3936402
777	3952477
778	3952477
779	3958305
780	3992833
781	4052624
782	4075861
783	4081790
784	4081790
785	4081790
786	4081790
787	4133921
788	4164512
789	4183928
790	4183928
791	4243306
792	4274103
793	4294536
794	4327408
795	4332015
796	4407267
797	4407267
798	4409246
799	4414325
800	4471747
801	4533110
802	4566341
803	4636083
804	4653744
805	4691597
806	4691597
807	4691597
808	4691597
809	4693640
810	4746816
811	4748301
812	4764469
813	4867281
814	4867857
815	4894827
816	4920246
817	4929802
818	4948136
819	5014372
820	5068692
821	5150811
822	5157789
823	5234452
824	5357152
825	5396657
826	5412980
827	5412980
828	5437620
829	5464361
830	5486860
831	5491035
832	5494855
833	5494947
834	5592076
835	5672763
836	5672763
837	5672763
838	5672763
839	5682687
840	5687569
841	5688993
842	5793655
843	5861474
844	5862487
845	5862487
846	5909031
847	5942700
848	5963666
849	5979206
850	6067188
851	6067188
852	6080381
853	6181855
854	6184191
855	6184706
856	6219222
857	6257537
858	6293397
859	6293397
860	6329238
861	6379108
862	6393022
863	6454528
864	6472210
865	6496896
866	6502483
867	6507130
868	6545433
869	6606317
870	6611626
871	6649145
872	6782222
873	6796707
874	6798006
875	6806351
876	6836682
877	6844511
878	6847359
879	6848360
880	6848360
881	6925905
882	7029282
883	7031666
884	7031666
885	7031666
886	7031666
887	7031666
888	7031666
889	7194233
890	7215068
891	7240141
892	7325377
893	7453639
894	7471887
895	7480072
896	7593125
897	7602852
898	7631529
899	7688833
900	7696524
901	7746262
902	7830936
903	7832918
904	7961038
905	7974190
906	8012951
907	8132512
908	8312395
909	8462771
910	8564562
911	8564562
912	8664355
913	8680176
914	8780641
915	8882331
916	8899500
917	8981443
918	9048712
919	9080020
920	9157804
921	9157804
922	9462087
923	9467016
924	9493517
925	9574171
926	9807689
927	10055571
928	10221623
929	10229110
930	10361763
931	10541182
932	10541182
933	10585828
934	10650613
935	10676487
936	10862932
937	10901264
938	10958581
939	11067462
940	11078962
941	11134978
942	11230157
943	11298608
944	11693119
945	11733791
946	11931258
947	12016353
948	12034438
949	12047974
950	12119225
951	12331977
952	12362011
953	12478211
954	12565987
955	12592586
956	12647681
957	12647681
958	12778407
959	12878621
960	12898121
961	12981656
962	13286922
963	13354747
964	13470796
965	13559549
966	13613496
967	13763486
968	13941682
969	14028583
970	14103349
971	14170545
972	14336250
973	14515934
974	14565017
975	14585633
976	14796587
977	14948974
978	14972705
979	14992692
980	15016492
981	15160913
982	15268588
983	15527433
984	15540887
985	15659451
986	15776396
987	15836524
988	15836995
989	15968349
990	15968349
991	15968349
992	15968349
993	15968349
994	15968349
995	15968349
996	15968349
997	15968349
998	15996486
999	16179318
1000	16190196
1001	16190196
1002	16222993
1003	16303795
1004	16475263
1005	16550304
1006	16591527
1007	16628883
1008	16628883
1009	16723154
1010	16882988
1011	17020435
1012	17067520
1013	17157068
1014	17236039
1015	17383867
1016	17383867
1017	17433522
1018	17628262
1019	17628262
1020	17648924
1021	17650309
1022	17740633
1023	18329395
1024	18398139
1025	18471763
1026	18510750
1027	18521123
1028	18728396
1029	18728396
1030	19053634
1031	19238542
1032	19270106
1033	19272612
1034	19449016
1035	19824216
1036	19824216
1037	19894205
1038	19938087
1039	20104874
1040	20289789
1041	21029178
1042	21126980
1043	21462436
1044	21489924
1045	21552539
1046	21875939
1047	21932425
1048	22327202
1049	22534464
1050	22728072
1051	22751321
1052	22812928
1053	22886781
1054	23218466
1055	23245472
1056	23261685
1057	23427826
1058	23545325
1059	23548300
1060	23548300
1061	23570611
1062	23667905
1063	23685398
1064	24409625
1065	24575625
1066	24830581
1067	25038768
1068	25138399
1069	25195401
1070	25290457
1071	25579133
1072	25938522
1073	26036856
1074	26066327
1075	26312930
1076	26527112
1077	26610759
1078	26707067
1079	26707067
1080	26755684
1081	26798917
1082	26813963
1083	26899298
1084	26919795
1085	26971876
1086	27155253
1087	27343394
1088	27771507
1089	27771507
1090	27783619
1091	27783619
1092	27783619
1093	27862937
1094	27924665
1095	28064285
1096	28128631
1097	28324856
1098	28418307
1099	28634095
1100	28688201
1101	28861461
1102	29053596
1103	29264456
1104	29593320
1105	29601412
1106	29623987
1107	29814453
1108	29853030
1109	30170584
1110	30390745
1111	30615127
1112	30739532
1113	30865317
1114	30917511
1115	30946970
1116	30946970
1117	31015325
1118	31033213
1119	31096264
1120	31616212
1121	31619321
1122	31913985
1123	31913985
1124	32189166
1125	32283087
1126	32728415
1127	32728415
1128	33431378
1129	33506374
1130	33995188
1131	34073168
1132	34100118
1133	34522140
1134	34547195
1135	34567835
1136	34628700
1137	34720604
1138	34910727
1139	35088966
1140	35278011
