task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
250	cf/05f3c8	308481	NFCORE_SMRNASEQ:GENOME_QUANT:BOWTIE_MAP_GENOME (CD14_S3_mature_hairpin_genome)	CACHED	0	2026-04-20 18:49:01.937	17m 35s	17m 26s	248.0%	2.4 GB	28.2 GB	7.5 GB	5.7 GB
248	b3/165c92	212969	NFCORE_SMRNASEQ:GENOME_QUANT:BOWTIE_MAP_GENOME (CD14_S1_mature_hairpin_genome)	CACHED	0	2026-04-20 17:59:24.075	10m 49s	10m 39s	409.3%	2.4 GB	28.2 GB	13.1 GB	11.7 GB
246	b3/062824	118579	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_HAIRPIN (CD4_S1_mature_hairpin)	CACHED	0	2026-04-20 17:09:27.715	18m 9s	18m	241.0%	72.8 MB	25.7 GB	7.8 GB	8.3 GB
265	84/ca848b	247781	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_INDEX (CD14_S1_mature)	CACHED	0	2026-04-17 18:34:58.143	5.7s	3.2s	180.6%	5.5 MB	329.9 MB	500.4 MB	41.3 KB
245	ba/71dba3	259534	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_SORT (CD4_S1_mature)	CACHED	0	2026-04-17 18:41:25.632	54.3s	51.4s	189.6%	5.6 GB	6.8 GB	1.6 GB	1.5 GB
249	37/388d39	288750	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:SAMTOOLS_SORT (CD14_S3_mature_hairpin)	CACHED	0	2026-04-17 18:44:18.878	1m 2s	59.6s	197.2%	5.6 GB	6.8 GB	1.8 GB	1.6 GB
220	2f/c8df3e	184614	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:SAMTOOLS_SORT (CD4_S3_mature_hairpin)	CACHED	0	2026-04-20 17:47:52.351	4m 8s	4m 1s	67.8%	5.4 GB	6.5 GB	1.7 GB	1.6 GB
255	d0/f21ba8	340558	NFCORE_SMRNASEQ:GENOME_QUANT:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (CD4_S4_mature_hairpin_genome)	CACHED	0	2026-04-20 14:49:32.296	3m 37s	3m 30s	72.4%	5.4 GB	6.7 GB	1.9 GB	1.6 GB
256	aa/4b6ed3	118607	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:SAMTOOLS_SORT (CD19_S1_mature_hairpin)	CACHED	0	2026-04-20 17:09:28.820	3m 39s	3m 31s	72.4%	5.4 GB	6.5 GB	1.7 GB	1.6 GB
251	3d/611836	444160	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:SAMTOOLS_SORT (CD19_S2_mature_hairpin)	CACHED	0	2026-04-20 15:51:14.409	3m 41s	3m 34s	71.9%	5.3 GB	6.4 GB	1.6 GB	1.6 GB
266	1f/7a52a9	225387	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:SAMTOOLS_INDEX (CD14_S2_mature_hairpin)	CACHED	0	2026-04-20 18:03:21.333	33.8s	26s	47.8%	4.9 MB	327.8 MB	550.5 MB	30.4 KB
261	82/8454fd	320941	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:SAMTOOLS_INDEX (CD4_S2_mature_hairpin)	CACHED	0	2026-04-20 18:53:56.822	26.2s	18.6s	49.0%	4.9 MB	327.8 MB	505.4 MB	29.6 KB
247	41/7852b9	295285	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:SAMTOOLS_SORT (CD14_S1_mature_hairpin)	CACHED	0	2026-04-17 18:47:00.922	1m 7s	1m 5s	189.2%	5.6 GB	6.8 GB	1.6 GB	1.5 GB
263	3d/84c96a	250319	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_INDEX (CD14_S4_mature)	CACHED	0	2026-04-17 18:35:52.244	6.2s	4.1s	169.8%	5.1 MB	328 MB	621.2 MB	40.6 KB
223	f4/a97138	410654	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:SAMTOOLS_SORT (CD19_S3_mature_hairpin)	CACHED	0	2026-04-20 15:30:43.583	4m	3m 54s	70.2%	5.3 GB	6.4 GB	1.7 GB	1.6 GB
264	b3/4759cd	30573	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:SAMTOOLS_INDEX (CD56_S1_mature_hairpin)	CACHED	0	2026-04-20 16:14:10.946	27.7s	21.2s	46.5%	4.9 MB	327.8 MB	525.3 MB	30.3 KB
267	8a/3c141a	331361	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:SAMTOOLS_INDEX (CD56_S2_mature_hairpin)	CACHED	0	2026-04-20 14:44:45.842	26.4s	18.6s	53.3%	4.9 MB	327.8 MB	495.8 MB	30.6 KB
268	93/c565b2	284085	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:SAMTOOLS_INDEX (CD56_S3_mature_hairpin)	CACHED	0	2026-04-20 18:28:06.767	27.9s	20s	46.1%	4.9 MB	327.8 MB	458.7 MB	30 KB
230	33/8deb4d	84537	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:SAMTOOLS_SORT (CD19_S4_mature_hairpin)	CACHED	0	2026-04-20 16:48:42.018	3m 1s	2m 55s	76.1%	5.3 GB	6.5 GB	1.6 GB	1.5 GB
274	d6/4ac570	263671	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_INDEX (CD4_S1_mature)	CACHED	0	2026-04-17 18:42:21.323	4.4s	2.5s	225.6%	5.1 MB	328 MB	513.5 MB	40.2 KB
277	33/8b29de	454968	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:SAMTOOLS_INDEX (CD19_S2_mature_hairpin)	CACHED	0	2026-04-20 15:54:57.012	21.2s	14.7s	65.0%	4.9 MB	327.8 MB	518.8 MB	29.8 KB
276	c0/147e92	196365	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:SAMTOOLS_INDEX (CD4_S3_mature_hairpin)	CACHED	0	2026-04-20 17:52:01.820	22.7s	15.8s	62.2%	4.8 MB	327.8 MB	533.6 MB	29.6 KB
258	f6/9a4d3f	52119	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:SAMTOOLS_SORT (CD56_S4_mature_hairpin)	CACHED	0	2026-04-20 16:29:31.836	3m 34s	3m 23s	74.6%	5.5 GB	6.7 GB	1.6 GB	1.5 GB
273	8e/8b8c41	293130	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:SAMTOOLS_INDEX (CD14_S3_mature_hairpin)	CACHED	0	2026-04-17 18:45:21.930	5.5s	3.7s	204.4%	4.2 MB	327.1 MB	527 MB	30.5 KB
280	c5/721f20	300047	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:SAMTOOLS_INDEX (CD14_S1_mature_hairpin)	CACHED	0	2026-04-17 18:48:10.151	6.3s	4.1s	187.8%	4.9 MB	327.8 MB	493.8 MB	30.7 KB
271	5a/4e99b9	150355	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:SAMTOOLS_SORT (CD4_S1_mature_hairpin)	CACHED	0	2026-04-20 17:27:37.985	3m 29s	3m 21s	69.9%	5.4 GB	6.6 GB	1.6 GB	1.5 GB
243	c5/f8edfd	376114	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:SAMTOOLS_SORT (CD14_S4_mature_hairpin)	CACHED	0	2026-04-20 15:11:06.248	5m	4m 53s	68.3%	5.4 GB	6.5 GB	1.9 GB	1.7 GB
281	5c/5ac727	93646	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:SAMTOOLS_INDEX (CD19_S4_mature_hairpin)	CACHED	0	2026-04-20 16:51:45.451	22.1s	16.9s	49.3%	4.9 MB	327.8 MB	488.1 MB	29.4 KB
269	ec/8eb709	391991	NFCORE_SMRNASEQ:GENOME_QUANT:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (CD14_S3_mature_hairpin_genome)	CACHED	0	2026-04-20 19:06:38.148	5m 15s	5m 9s	54.2%	5.3 GB	6.3 GB	1.7 GB	1.6 GB
282	81/88e034	62818	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:SAMTOOLS_INDEX (CD56_S4_mature_hairpin)	CACHED	0	2026-04-20 16:33:07.527	27.5s	20.5s	47.9%	4.9 MB	327.8 MB	506.3 MB	29.7 KB
284	5c/dfc2ac	390318	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:SAMTOOLS_INDEX (CD14_S4_mature_hairpin)	CACHED	0	2026-04-20 15:16:07.982	30.3s	23.8s	53.2%	4.9 MB	327.8 MB	594.5 MB	30.4 KB
279	3c/8cc663	422074	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:SAMTOOLS_INDEX (CD19_S3_mature_hairpin)	CACHED	0	2026-04-20 15:34:45.195	22.9s	17.4s	57.9%	4.9 MB	390.1 MB	525.2 MB	29.9 KB
283	f0/7c8dc2	161176	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:SAMTOOLS_INDEX (CD4_S1_mature_hairpin)	CACHED	0	2026-04-20 17:31:08.283	22.3s	14.9s	59.1%	4.8 MB	327.8 MB	478.7 MB	30 KB
278	2d/77c7fd	129456	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:SAMTOOLS_INDEX (CD19_S1_mature_hairpin)	CACHED	0	2026-04-20 17:13:09.581	26.6s	18.3s	51.7%	4.9 MB	327.8 MB	522 MB	30.2 KB
285	b0/71e593	412419	NFCORE_SMRNASEQ:GENOME_QUANT:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (CD14_S3_mature_hairpin_genome)	CACHED	0	2026-04-20 19:11:54.921	33.1s	23.7s	45.4%	18.9 MB	343.4 MB	497.8 MB	1.3 MB
270	dd/0b0644	239467	NFCORE_SMRNASEQ:GENOME_QUANT:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (CD14_S1_mature_hairpin_genome)	CACHED	0	2026-04-20 18:10:14.048	6m 44s	6m 36s	74.8%	5.6 GB	6.8 GB	2.8 GB	2.7 GB
286	6e/fa8698	257688	NFCORE_SMRNASEQ:GENOME_QUANT:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (CD14_S1_mature_hairpin_genome)	CACHED	0	2026-04-20 18:16:58.810	47.4s	35.2s	59.9%	19.2 MB	344 MB	924.5 MB	1.3 MB
275	9a/ce1999	350924	NFCORE_SMRNASEQ:GENOME_QUANT:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (CD4_S4_mature_hairpin_genome)	CACHED	0	2026-04-20 14:53:10.536	24.5s	16.5s	62.1%	19 MB	343.8 MB	460.8 MB	1.4 MB
355	36/55c90b	264675	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (CD19_S4_mature)	CACHED	0	2026-04-17 18:42:30.112	8.2s	4.9s	119.0%	3.8 MB	323.1 MB	503.7 MB	9 KB
364	63/4b3c7f	278432	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (CD19_S2_mature)	CACHED	0	2026-04-17 18:43:15.930	6.7s	4.4s	137.0%	3.8 MB	323.1 MB	550.7 MB	9 KB
297	92/b46e7f	284600	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (CD56_S2_mature)	CACHED	0	2026-04-17 18:43:34.146	7.4s	4s	145.8%	3.8 MB	323.1 MB	548.2 MB	9 KB
379	e4/7e6afd	284125	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (CD14_S3_mature)	CACHED	0	2026-04-17 18:43:32.953	6.9s	4.9s	134.6%	3.8 MB	323.1 MB	540.2 MB	9 KB
344	14/c0f79f	323913	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (CD19_S1_mature_hairpin)	CACHED	0	2026-04-20 18:54:35.242	35s	25.9s	35.3%	3.8 MB	323.1 MB	522 MB	9.1 KB
303	a9/c02e61	284944	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (CD56_S3_mature)	CACHED	0	2026-04-17 18:43:35.685	6.9s	4.1s	135.7%	3.8 MB	323.1 MB	480.6 MB	9 KB
349	de/133cba	278557	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (CD14_S2_mature)	CACHED	0	2026-04-17 18:43:16.331	6.9s	4.7s	139.0%	3.8 MB	323.1 MB	557.8 MB	9 KB
368	cb/094a79	280881	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (CD14_S3_mature)	CACHED	0	2026-04-17 18:43:23.716	2.9s	1s	3.9%	1.7 MB	110.9 MB	865.4 KB	70.5 KB
372	d0/087af1	368327	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (CD14_S4_mature_hairpin)	CACHED	0	2026-04-20 18:59:46.347	49.9s	41.6s	27.8%	3.8 MB	323.1 MB	594.5 MB	9.1 KB
380	c1/7705e6	264297	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (CD14_S4_mature)	CACHED	0	2026-04-17 18:42:29.179	9.6s	5.8s	129.6%	3.8 MB	323.1 MB	621.2 MB	9 KB
298	f9/3b2eb2	322318	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (CD4_S2_mature_hairpin)	CACHED	0	2026-04-20 18:54:24.131	35.5s	27.8s	32.0%	3.8 MB	323.1 MB	505.4 MB	9.1 KB
321	54/c2fb3a	282123	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (CD19_S3_mature)	CACHED	0	2026-04-17 18:43:26.885	3.7s	1.5s	3.4%	2.8 MB	221.7 MB	864.7 KB	70.2 KB
295	43/238658	280576	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (CD56_S2_mature)	CACHED	0	2026-04-17 18:43:22.326	2.9s	936ms	5.3%	1.7 MB	110.9 MB	866.2 KB	70.9 KB
332	32/912391	281585	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (CD19_S3_mature)	CACHED	0	2026-04-17 18:43:25.137	31.3s	29s	112.8%	4.6 MB	324.7 MB	553.5 MB	62 KB
336	1e/f54850	268566	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (CD19_S3_mature)	CACHED	0	2026-04-17 18:42:39.652	7.5s	5.1s	146.2%	3.8 MB	323.1 MB	553.1 MB	9 KB
319	45/3c81e9	283683	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (CD4_S4_mature)	CACHED	0	2026-04-17 18:43:31.543	6.5s	4.4s	135.9%	3.9 MB	323.1 MB	535.5 MB	9 KB
345	2f/98f301	322325	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (CD14_S1_mature_hairpin)	CACHED	0	2026-04-20 18:54:24.305	10.5s	1.6s	3.8%	1.7 MB	110.9 MB	855.6 KB	49.8 KB
300	d3/a23b2c	322387	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (CD56_S1_mature_hairpin)	CACHED	0	2026-04-20 18:54:25.404	10.9s	1.5s	4.1%	1.7 MB	110.9 MB	855.2 KB	49.5 KB
311	84/1e6168	279384	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (CD4_S4_mature)	CACHED	0	2026-04-17 18:43:18.985	3.1s	549ms	9.0%	1.7 MB	110.9 MB	863.3 KB	69.7 KB
288	1e/de59f8	283856	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (CD4_S3_mature)	CACHED	0	2026-04-17 18:43:32.153	3s	777ms	6.4%	1.7 MB	110.9 MB	863.9 KB	69.9 KB
376	7d/92c31f	266177	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (CD4_S1_mature)	CACHED	0	2026-04-17 18:42:34.157	3.7s	1.2s	5.0%	2.8 MB	221.7 MB	864.8 KB	70.2 KB
291	0a/fe8426	264481	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (CD4_S3_mature)	CACHED	0	2026-04-17 18:42:29.589	9s	5.7s	119.6%	3.8 MB	323.1 MB	564 MB	9 KB
330	d1/defbd3	264091	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (CD14_S2_mature)	CACHED	0	2026-04-17 18:42:27.995	4s	1.3s	4.5%	3 MB	125.2 MB	865.3 KB	70.4 KB
362	7e/f9c7ea	264070	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (CD19_S1_mature)	CACHED	0	2026-04-17 18:42:27.225	7.9s	5.4s	129.8%	3.8 MB	323.1 MB	556.1 MB	9 KB
369	8a/99a268	330854	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (CD4_S1_mature_hairpin)	CACHED	0	2026-04-20 18:55:08.832	36.3s	30.5s	27.6%	3.8 MB	323.1 MB	478.7 MB	9.1 KB
351	bc/d847d0	324215	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (CD14_S1_mature_hairpin)	CACHED	0	2026-04-20 18:54:36.320	35.4s	26.6s	38.9%	3.8 MB	323.1 MB	493.8 MB	9.1 KB
334	2f/aa71ee	362861	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (CD4_S3_mature_hairpin)	CACHED	0	2026-04-20 18:59:08.284	39.3s	31.8s	29.6%	3.8 MB	323.1 MB	533.6 MB	9.1 KB
363	eb/4f9d56	280749	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (CD19_S1_mature)	CACHED	0	2026-04-17 18:43:23.176	3.4s	916ms	4.3%	1.7 MB	110.9 MB	865.5 KB	70.6 KB
314	55/5f256a	322455	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (CD56_S3_mature_hairpin)	CACHED	0	2026-04-20 18:54:26.004	9.8s	1s	5.4%	1.7 MB	110.9 MB	854.9 KB	49.3 KB
354	b8/78df70	278609	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (CD19_S4_mature)	CACHED	0	2026-04-17 18:43:16.685	32.1s	30.2s	112.2%	4.5 MB	324.7 MB	504.1 MB	61.1 KB
381	4e/b86c39	265618	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (CD14_S1_mature)	CACHED	0	2026-04-17 18:42:32.730	7.7s	5.1s	132.5%	3.8 MB	323.1 MB	500.4 MB	9 KB
357	0f/5da384	333601	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (CD19_S4_mature_hairpin)	CACHED	0	2026-04-20 18:55:22.332	29.6s	24.4s	33.0%	3.8 MB	323.1 MB	488.1 MB	9.1 KB
305	d3/f13227	365853	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (CD56_S1_mature_hairpin)	CACHED	0	2026-04-20 18:59:28.717	44.5s	35.5s	26.9%	3.8 MB	323.1 MB	525.3 MB	9.1 KB
320	65/5caf9d	330204	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (CD14_S3_mature_hairpin)	CACHED	0	2026-04-20 18:55:04.633	9.2s	1.4s	4.8%	1.7 MB	110.9 MB	855.4 KB	49.7 KB
356	09/5100fc	331227	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (CD56_S4_mature_hairpin)	CACHED	0	2026-04-20 18:55:10.595	3m 38s	3m 31s	24.6%	4.5 MB	324.8 MB	506.8 MB	57.8 KB
347	5c/52ea29	345940	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (CD14_S1_mature_hairpin)	CACHED	0	2026-04-20 18:56:42.704	3m 52s	3m 43s	23.9%	4.5 MB	324.8 MB	494.3 MB	59.4 KB
301	4e/c4d7c1	283536	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (CD56_S3_mature)	CACHED	0	2026-04-17 18:43:30.890	3s	802ms	4.9%	1.7 MB	110.9 MB	864.3 KB	70 KB
315	d2/61873d	264084	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (CD4_S2_mature)	CACHED	0	2026-04-17 18:42:27.670	4.1s	1.6s	3.0%	2.8 MB	221.7 MB	864.1 KB	70 KB
382	08/564ab9	285823	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (CD4_S1_mature)	CACHED	0	2026-04-17 18:43:38.468	6.1s	4.3s	134.5%	3.8 MB	323.1 MB	513.5 MB	9 KB
353	8d/5bbd8c	359670	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (CD56_S4_mature_hairpin)	CACHED	0	2026-04-20 18:58:46.869	8.7s	765ms	9.0%	1.7 MB	110.9 MB	854.6 KB	49.1 KB
373	45/3b1459	275121	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (CD14_S3_mature)	CACHED	0	2026-04-17 18:43:01.912	30s	27.8s	113.7%	4.5 MB	324.7 MB	540.7 MB	62.1 KB
366	ff/4958f1	325829	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (CD56_S4_mature_hairpin)	CACHED	0	2026-04-20 18:54:45.146	31.2s	23.9s	38.6%	3.8 MB	323.1 MB	506.3 MB	9.1 KB
304	e2/4ed9fa	329177	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (CD14_S2_mature_hairpin)	CACHED	0	2026-04-20 18:55:00.011	8.6s	806ms	6.5%	1.7 MB	110.9 MB	855.3 KB	49.6 KB
323	69/45546b	326264	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (CD56_S3_mature_hairpin)	CACHED	0	2026-04-20 18:54:47.125	35s	26.2s	34.2%	3.8 MB	323.1 MB	458.7 MB	9.1 KB
350	1b/280eba	338312	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (CD19_S4_mature_hairpin)	CACHED	0	2026-04-20 18:55:45.489	9.3s	988ms	6.2%	1.7 MB	110.9 MB	854.3 KB	48.9 KB
342	7c/0d8d00	276184	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (CD56_S4_mature)	CACHED	0	2026-04-17 18:43:07.213	9.1s	5.4s	113.8%	3.8 MB	323.1 MB	530.9 MB	9 KB
313	1f/936bd2	372054	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (CD14_S2_mature_hairpin)	CACHED	0	2026-04-20 19:00:13.476	47.5s	40.3s	29.1%	3.8 MB	323.1 MB	550.5 MB	9.1 KB
371	cf/61aaaa	282265	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (CD14_S4_mature)	CACHED	0	2026-04-17 18:43:27.484	3.6s	1.7s	3.6%	2.3 MB	221.7 MB	865.2 KB	70.4 KB
310	5d/828841	277064	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (CD56_S1_mature)	CACHED	0	2026-04-17 18:43:10.994	7.7s	4.5s	137.8%	3.8 MB	323.1 MB	557.9 MB	9 KB
296	47/fdf6a8	264154	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (CD56_S2_mature)	CACHED	0	2026-04-17 18:42:28.299	33.2s	29.8s	116.2%	4.5 MB	324.7 MB	548.7 MB	62.6 KB
