task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
146	d7/1cc119	336859	NFCORE_SMRNASEQ:MIRTRACE_QC (CD14_S2)	CACHED	0	2026-04-07 18:26:26.640	1m 14s	1m 11s	98.0%	895 MB	195.3 GB	973.9 MB	105.3 MB
153	45/161dbe	305517	NFCORE_SMRNASEQ:MIRTRACE_QC (CD4_S1)	CACHED	0	2026-04-07 18:09:38.596	1m 13s	1m 9s	95.6%	913.8 MB	195.4 GB	891.7 MB	94.6 MB
152	fb/f682a3	314632	NFCORE_SMRNASEQ:MIRTRACE_QC (CD19_S4)	CACHED	0	2026-04-07 18:14:33.572	1m 5s	1m 2s	99.0%	723.1 MB	195.3 GB	869.1 MB	68.9 MB
157	f2/568a0e	330107	NFCORE_SMRNASEQ:MIRTRACE_QC (CD56_S1)	CACHED	0	2026-04-07 18:22:46.861	1m 15s	1m 12s	99.0%	888.4 MB	195.3 GB	967.7 MB	120 MB
34	d4/e6152a	358813	NFCORE_SMRNASEQ:MIRNA_QUANT:SEQCLUSTER_COLLAPSE (CD14_S4)	FAILED	1	2026-04-15 16:48:15.880	3.3s	2.6s	-	-	-	-	-
43	f8/01eaef	358793	NFCORE_SMRNASEQ:MIRNA_QUANT:SEQCLUSTER_COLLAPSE (CD4_S3)	FAILED	1	2026-04-15 16:48:15.183	4s	3.8s	-	-	-	-	-
39	2e/3f09f6	358858	NFCORE_SMRNASEQ:MIRNA_QUANT:SEQCLUSTER_COLLAPSE (CD19_S4)	FAILED	1	2026-04-15 16:48:16.514	2.8s	2.2s	-	-	-	-	-
69	1b/f9b4dc	359009	NFCORE_SMRNASEQ:MIRNA_QUANT:SEQCLUSTER_COLLAPSE (CD19_S2)	FAILED	1	2026-04-15 16:48:17.564	3.2s	2.2s	-	-	-	-	-
47	ef/0db8db	359076	NFCORE_SMRNASEQ:MIRNA_QUANT:SEQCLUSTER_COLLAPSE (CD4_S2)	FAILED	1	2026-04-15 16:48:18.034	2.7s	2s	-	-	-	-	-
48	e6/d3dd99	359318	NFCORE_SMRNASEQ:MIRNA_QUANT:SEQCLUSTER_COLLAPSE (CD56_S1)	FAILED	1	2026-04-15 16:48:19.709	2.9s	2.3s	-	-	-	-	-
85	af/d25629	359283	NFCORE_SMRNASEQ:MIRNA_QUANT:SEQCLUSTER_COLLAPSE (CD4_S1)	FAILED	1	2026-04-15 16:48:19.164	3.4s	2.3s	-	-	-	-	-
