DISTINCT_MIRNA_HAIRPINS_ACCUMULATED_COUNT	CD14_S4
436	352657
437	353533
438	358502
439	362793
440	365541
441	367357
442	367357
443	369601
444	370145
445	374944
446	381650
447	387227
448	387280
449	389374
450	389374
451	389526
452	397813
453	397883
454	400822
455	408728
456	408728
457	408728
458	408728
459	412681
460	412814
461	413972
462	413972
463	420460
464	426338
465	426861
466	427700
467	427700
468	437010
469	441469
470	455063
471	458876
472	458876
473	459787
474	459787
475	459787
476	470126
477	471316
478	471316
479	478410
480	485593
481	486518
482	486518
483	494792
484	512083
485	527874
486	528099
487	531469
488	535839
489	542258
490	548640
491	558118
492	565043
493	571588
494	580690
495	584658
496	585593
497	586047
498	586958
499	588503
500	588503
501	592332
502	611964
503	615163
504	643684
505	643735
506	645155
507	648928
508	650604
509	650625
510	659183
511	659243
512	660677
513	661900
514	662236
515	674755
516	679757
517	682402
518	692924
519	702720
520	703432
521	707721
522	709177
523	709177
524	711245
525	712268
526	715282
527	736827
528	737178
529	754161
530	775641
531	775641
532	775641
533	775641
534	785847
535	789457
536	791871
537	795480
538	795480
539	795930
540	800631
541	811856
542	812766
543	822567
544	827411
545	833073
546	833260
547	836514
548	839189
549	839189
550	840086
551	842230
552	845586
553	847096
554	848124
555	863546
556	863546
557	866120
558	867249
559	873152
560	880639
561	880639
562	910638
563	915171
564	928625
565	928701
566	932592
567	936003
568	950922
569	958605
570	963231
571	974672
572	976469
573	978667
574	996062
575	996062
576	996062
577	1001300
578	1010718
579	1023731
580	1023992
581	1029932
582	1037869
583	1069518
584	1077410
585	1108447
586	1119578
587	1124262
588	1128302
589	1131860
590	1137910
591	1150431
592	1150431
593	1153309
594	1153309
595	1154477
596	1155558
597	1155858
598	1156104
599	1164920
600	1165792
601	1173690
602	1175898
603	1175898
604	1188582
605	1212511
606	1225644
607	1229323
608	1232349
609	1235700
610	1248527
611	1248527
612	1248527
613	1249485
614	1254261
615	1276789
616	1306753
617	1306753
618	1309277
619	1309277
620	1340039
621	1344541
622	1359296
623	1364840
624	1364840
625	1365842
626	1403333
627	1418867
628	1421173
629	1421173
630	1427548
631	1430215
632	1430215
633	1440469
634	1441244
635	1441244
636	1441244
637	1441244
638	1469765
639	1474199
640	1501534
641	1508222
642	1509356
643	1522760
644	1541730
645	1544178
646	1552757
647	1559947
648	1567144
649	1584993
650	1585918
651	1604801
652	1604801
653	1608284
654	1614193
655	1616077
656	1630650
657	1634296
658	1649159
659	1651638
660	1670235
661	1683416
662	1712170
663	1754499
664	1816309
665	1824222
666	1833270
667	1833818
668	1838361
669	1883934
670	1893982
671	1896930
672	1898168
673	1910256
674	1923567
675	1929108
676	1945955
677	1952660
678	1953151
679	1961476
680	1965525
681	1965825
682	1984243
683	2012131
684	2036710
685	2039774
686	2039774
687	2043842
688	2045508
689	2084093
690	2094499
691	2103770
692	2107753
693	2108609
694	2115864
695	2170556
696	2187475
697	2199006
698	2202011
699	2229399
700	2259517
701	2265420
702	2271804
703	2277177
704	2281478
705	2321651
706	2332615
707	2332630
708	2354459
709	2354459
710	2354459
711	2354459
712	2386210
713	2394816
714	2399244
715	2443326
716	2445298
717	2483702
718	2489907
719	2489907
720	2490141
721	2524276
722	2529389
723	2531736
724	2531736
725	2535706
726	2536288
727	2561969
728	2561969
729	2567654
730	2568058
731	2578629
732	2616082
733	2618034
734	2618034
735	2620160
736	2645611
737	2659580
738	2664081
739	2682689
740	2746003
741	2779781
742	2790818
743	2835333
744	2846232
745	2859921
746	2900040
747	2900040
748	2918066
749	2918066
750	2924872
751	2930147
752	2973404
753	3019361
754	3022236
755	3028618
756	3038281
757	3060299
758	3081904
759	3085530
760	3117966
761	3138272
762	3161486
763	3191669
764	3206559
765	3207727
766	3215563
767	3219659
768	3254934
769	3287230
770	3356433
771	3367758
772	3369671
773	3378006
774	3391787
775	3392144
776	3394212
777	3399324
778	3412970
779	3458812
780	3551211
781	3591949
782	3658996
783	3667985
784	3675695
785	3688161
786	3700739
787	3715142
788	3715873
789	3723050
790	3738853
791	3832879
792	3832879
793	3839287
794	3847819
795	3847819
796	3847819
797	3847819
798	3847819
799	3847819
800	3847819
801	3847819
802	3847819
803	3847819
804	3847819
805	3871193
806	3960527
807	4004588
808	4025363
809	4119431
810	4121530
811	4167839
812	4268300
813	4297484
814	4362302
815	4375064
816	4384246
817	4448017
818	4475951
819	4475951
820	4509739
821	4541127
822	4577109
823	4583856
824	4596357
825	4638335
826	4717254
827	4810291
828	4872296
829	4874301
830	4907891
831	4916779
832	4922559
833	4922559
834	4932797
835	5003672
836	5012779
837	5035741
838	5043026
839	5043026
840	5075671
841	5075671
842	5084167
843	5084167
844	5105310
845	5127372
846	5141161
847	5145549
848	5229136
849	5229417
850	5236594
851	5243800
852	5243800
853	5268704
854	5329623
855	5515610
856	5525131
857	5563027
858	5569941
859	5599635
860	5635679
861	5699153
862	5726898
863	5737783
864	5760992
865	5777907
866	5812240
867	5816444
868	5842949
869	5842949
870	5842949
871	5890012
872	6005055
873	6072035
874	6127135
875	6187286
876	6252738
877	6252738
878	6301237
879	6368955
880	6402658
881	6471685
882	6724221
883	6845469
884	6868616
885	6881231
886	7065235
887	7157725
888	7378814
889	7380468
890	7394060
891	7399160
892	7407477
893	7446449
894	7486735
895	7492603
896	7504327
897	7504327
898	7507848
899	7507848
900	7543050
901	7549742
902	7583577
903	7730306
904	7730306
905	7730306
906	7912257
907	7912257
908	7912257
909	7960488
910	8023119
911	8034963
912	8034963
913	8041915
914	8093852
915	8128587
916	8211015
917	8225865
918	8227832
919	8267392
920	8295656
921	8325166
922	8382412
923	8467360
924	8549787
925	8550246
926	8642469
927	8673978
928	8755662
929	8772465
930	8834149
931	8885514
932	8957531
933	9067563
934	9084652
935	9102271
936	9233121
937	9289076
938	9289076
939	9289076
940	9289076
941	9289076
942	9289076
943	9302954
944	9367972
945	9545886
946	9578995
947	9630242
948	9688790
949	9714169
950	9770893
951	9770893
952	10216532
953	10353863
954	10491109
955	10558315
956	10564233
957	10567015
958	10607909
959	10688177
960	10709869
961	10832160
962	10938311
963	10988660
964	11048861
965	11057931
966	11060414
967	11062888
968	11068035
969	11226354
970	11246987
971	11451873
972	11573859
973	11675870
974	11705978
975	11710659
976	11725356
977	11886439
978	12064068
979	12330400
980	12359084
981	12581404
982	12615895
983	12644622
984	12645935
985	12713246
986	12743648
987	12827413
988	12902051
989	13090389
990	13284656
991	13293136
992	13395695
993	13610813
994	13621876
995	13741416
996	13824865
997	13903245
998	13915495
999	14143507
1000	14150215
1001	14205350
1002	14533984
1003	14685511
1004	14689798
1005	14827604
1006	15079896
1007	15128155
1008	15139684
1009	15151255
1010	15170204
1011	15381045
1012	15541323
1013	15723381
1014	15723381
1015	15723381
1016	15723381
1017	15726152
1018	15885520
1019	16018438
1020	16062264
1021	16097255
1022	16351678
1023	16516411
1024	16697753
1025	16830588
1026	16963407
1027	17014074
1028	17183283
1029	17335900
1030	17392920
1031	17443986
1032	17487168
1033	17534159
1034	17594298
1035	17841022
1036	17940423
1037	18082353
1038	18187162
1039	18187162
1040	18187162
1041	18231149
1042	18233947
1043	18292046
1044	18292046
1045	18504945
1046	18894547
1047	18943768
1048	19025783
1049	19336932
1050	19449695
1051	19449695
1052	19723068
1053	19754115
1054	19920167
1055	19954970
1056	20106510
1057	20106510
1058	20106510
1059	20106510
1060	20134891
1061	20360068
1062	20448228
1063	20510598
1064	20515613
1065	20559690
1066	20695142
1067	20712306
1068	20965056
1069	20987592
1070	21133271
1071	21243302
1072	21311220
1073	21372878
1074	21471595
1075	21496666
1076	21671453
1077	21846480
1078	21896885
1079	21896885
1080	21998106
1081	21998106
1082	22794882
1083	22798457
1084	22798457
1085	22993219
1086	23459626
1087	24028660
1088	24295173
1089	24723264
1090	24812593
1091	24882315
1092	24972372
1093	25001833
1094	25212574
1095	25536117
1096	25662969
1097	25859894
1098	26189087
1099	26736447
1100	26747696
1101	26801345
1102	26805681
1103	26994053
1104	26994071
1105	27372391
1106	27428318
1107	27725190
1108	28694769
1109	28718926
1110	28735829
1111	28937795
1112	28965530
1113	28999781
1114	29157185
1115	29429080
1116	30176658
1117	30191221
1118	30315270
1119	30948441
1120	30948441
1121	31586765
1122	31918860
1123	32103093
1124	32131199
1125	32724611
1126	32753244
1127	32902449
1128	33203289
1129	33309032
1130	33362951
1131	33427717
1132	33565859
1133	33565859
1134	33971167
1135	33971167
1136	33971167
1137	34030964
1138	34447775
1139	34806768
1140	34883323
1141	35012653
1142	35092171
1143	35490259
1144	35684882
1145	35807244
1146	36005562
1147	36332718
1148	36467315
1149	36467315
