DISTINCT_MIRNA_HAIRPINS_ACCUMULATED_COUNT	CD14_S2
273	63467
274	65106
275	65130
276	65974
277	67723
278	67723
279	68361
280	71964
281	72055
282	72607
283	77662
284	77662
285	77662
286	77662
287	77662
288	77662
289	77662
290	77662
291	77662
292	77662
293	77662
294	77662
295	77662
296	77662
297	77662
298	77662
299	77662
300	78801
301	82905
302	83009
303	84016
304	86128
305	86500
306	87570
307	90804
308	91214
309	96020
310	98312
311	98312
312	98312
313	98312
314	98312
315	99745
316	100106
317	106137
318	107392
319	108388
320	109404
321	109942
322	111414
323	113191
324	113191
325	114436
326	114436
327	115356
328	117077
329	119581
330	120670
331	122082
332	122866
333	123227
334	123227
335	126444
336	129222
337	131031
338	131345
339	134954
340	135556
341	137408
342	137687
343	139877
344	141390
345	141472
346	143996
347	144713
348	144713
349	144886
350	149516
351	151694
352	155105
353	156198
354	157645
355	159886
356	163230
357	163636
358	166129
359	166227
360	182029
361	189459
362	191522
363	192177
364	195464
365	198636
366	200115
367	205122
368	209125
369	209204
370	209204
371	209458
372	211074
373	212824
374	221727
375	225498
376	235686
377	236404
378	237512
379	238386
380	238386
381	239675
382	243427
383	243534
384	246195
385	248148
386	250017
387	250607
388	250607
389	262175
390	262175
391	266723
392	267728
393	268077
394	269070
395	271059
396	272075
397	273122
398	284011
399	284690
400	289713
401	299789
402	299789
403	299789
404	299789
405	305478
406	310794
407	316951
408	320602
409	333443
410	333443
411	333591
412	334038
413	346824
414	346824
415	346824
416	346824
417	346824
418	354302
419	357261
420	362144
421	368853
422	372725
423	384638
424	385755
425	387402
426	390809
427	400652
428	404474
429	411886
430	414772
431	414877
432	415084
433	415084
434	421894
435	428693
436	432974
437	433691
438	444314
439	446041
440	450787
441	455157
442	458965
443	458965
444	463612
445	464577
446	466970
447	466970
448	472064
449	475102
450	475102
451	476234
452	476478
453	477076
454	484973
455	486008
456	495916
457	513834
458	520312
459	520312
460	523594
461	526355
462	532238
463	532334
464	544545
465	549949
466	549949
467	549949
468	549949
469	564570
470	565939
471	566226
472	574145
473	584802
474	592105
475	602823
476	608286
477	608870
478	617781
479	620877
480	622992
481	623721
482	634829
483	637561
484	652729
485	653254
486	657496
487	664742
488	664742
489	672137
490	672586
491	680709
492	681510
493	681944
494	684228
495	692534
496	699394
497	709711
498	710501
499	712948
500	715780
501	716045
502	718611
503	719667
504	732008
505	738667
506	740351
507	756546
508	770987
509	770987
510	778063
511	779087
512	783289
513	786070
514	787131
515	795298
516	801036
517	802909
518	804091
519	808188
520	818039
521	831589
522	843863
523	855087
524	856983
525	859778
526	860267
527	860267
528	860267
529	860267
530	860288
531	865271
532	879779
533	881747
534	888265
535	890288
536	907686
537	908244
538	910053
539	919088
540	919088
541	920868
542	932158
543	932158
544	932158
545	932158
546	932158
547	932158
548	932158
549	932158
550	932158
551	932158
552	958842
553	1015096
554	1025966
555	1025966
556	1028331
557	1033816
558	1041267
559	1055870
560	1056592
561	1057281
562	1064966
563	1081627
564	1093462
565	1093741
566	1101629
567	1103074
568	1114499
569	1119684
570	1121421
571	1121963
572	1121963
573	1122702
574	1124533
575	1132289
576	1142474
577	1154156
578	1166090
579	1173943
580	1177510
581	1177510
582	1177510
583	1177510
584	1184402
585	1195409
586	1208281
587	1218240
588	1218240
589	1218240
590	1240519
591	1252680
592	1252680
593	1288080
594	1288443
595	1289330
596	1292476
597	1292476
598	1292476
599	1292476
600	1294512
601	1320106
602	1322464
603	1331908
604	1331908
605	1341491
606	1346278
607	1402722
608	1402722
609	1437016
610	1447453
611	1449439
612	1493451
613	1493451
614	1493451
615	1493451
616	1511360
617	1521255
618	1521255
619	1528774
620	1536386
621	1537273
622	1565941
623	1607173
624	1610266
625	1627108
626	1635035
627	1635035
628	1639229
629	1663831
630	1673161
631	1674343
632	1677270
633	1689934
634	1698306
635	1699956
636	1740271
637	1752909
638	1752909
639	1803546
640	1820601
641	1842922
642	1857164
643	1866758
644	1869649
645	1876333
646	1899974
647	1913559
648	1915140
649	1943834
650	1971888
651	2023046
652	2028369
653	2037044
654	2055243
655	2060906
656	2072744
657	2082015
658	2091842
659	2102507
660	2107183
661	2107183
662	2122325
663	2122325
664	2135722
665	2144572
666	2144572
667	2146322
668	2184325
669	2186352
670	2199615
671	2209924
672	2251094
673	2257009
674	2257009
675	2278537
676	2288831
677	2294965
678	2328927
679	2333924
680	2348468
681	2549113
682	2551453
683	2551453
684	2566548
685	2576972
686	2580615
687	2593342
688	2610953
689	2634725
690	2638885
691	2651309
692	2673206
693	2677702
694	2717877
695	2720451
696	2724282
697	2774311
698	2791420
699	2792503
700	2798836
701	2818608
702	2848232
703	2874332
704	2875469
705	2875469
706	2875469
707	2878509
708	2929213
709	2939524
710	2943141
711	2951930
712	3016719
713	3016719
714	3024547
715	3068023
716	3077063
717	3077063
718	3078962
719	3117499
720	3122624
721	3156319
722	3168644
723	3170413
724	3218231
725	3231181
726	3290292
727	3324932
728	3326831
729	3371117
730	3410841
731	3418148
732	3564618
733	3606375
734	3617595
735	3665835
736	3721395
737	3725145
738	3725145
739	3725145
740	3735023
741	3735023
742	3735023
743	3753735
744	3759148
745	3762952
746	3765701
747	3774853
748	3775302
749	3844677
750	3852918
751	3929348
752	3983100
753	3983156
754	3985340
755	3995182
756	4023092
757	4060599
758	4067160
759	4083119
760	4197116
761	4220353
762	4223358
763	4225560
764	4236209
765	4270338
766	4326740
767	4326740
768	4356795
769	4388952
770	4391829
771	4395573
772	4398969
773	4413810
774	4417396
775	4437843
776	4459943
777	4498378
778	4528023
779	4540528
780	4567467
781	4575242
782	4622659
783	4622659
784	4622659
785	4751831
786	4763053
787	4772032
788	4772032
789	4775313
790	4775313
791	4777081
792	4839758
793	4945598
794	4963098
795	4970885
796	5001341
797	5031311
798	5098687
799	5099697
800	5109843
801	5109843
802	5130300
803	5145979
804	5175727
805	5175727
806	5179620
807	5179620
808	5252581
809	5258744
810	5294742
811	5299711
812	5337387
813	5351841
814	5356639
815	5397051
816	5422515
817	5458700
818	5458700
819	5458700
820	5459424
821	5469017
822	5482471
823	5505842
824	5510702
825	5512055
826	5516029
827	5608067
828	5651839
829	5660288
830	5701813
831	5752494
832	5765572
833	5769615
834	5775869
835	5866821
836	5926415
837	5958416
838	6106576
839	6126328
840	6196750
841	6285827
842	6327030
843	6366549
844	6437461
845	6438598
846	6523696
847	6536839
848	6686037
849	6695837
850	6705805
851	6816170
852	6845991
853	6874628
854	6891638
855	6907058
856	6974227
857	7046223
858	7156185
859	7203846
860	7208871
861	7259517
862	7352447
863	7367776
864	7372474
865	7410041
866	7428780
867	7433146
868	7458006
869	7478307
870	7534117
871	7617566
872	7713453
873	7761246
874	7761246
875	7825047
876	7838041
877	8077471
878	8133157
879	8148346
880	8184747
881	8299267
882	8345384
883	8345384
884	8465204
885	8545435
886	8665661
887	8748662
888	8748662
889	8902373
890	9003556
891	9051736
892	9059800
893	9140957
894	9263545
895	9370227
896	9387034
897	9387034
898	9449133
899	9450514
900	9461654
901	9471282
902	9516054
903	9548368
904	9615197
905	9639084
906	9639084
907	9766115
908	9793678
909	9802540
910	9802540
911	9903383
912	10172080
913	10189408
914	10254924
915	10261036
916	10265517
917	10277795
918	10320041
919	10357898
920	10361513
921	10523998
922	10613682
923	10770415
924	10842877
925	10985025
926	10992809
927	11007847
928	11101458
929	11356449
930	11427320
931	11482199
932	11588059
933	11609061
934	11609061
935	11643561
936	11647262
937	11835206
938	11896536
939	11979730
940	12073533
941	12085528
942	12196181
943	12196181
944	12234083
945	12234083
946	12347795
947	12376334
948	12398823
949	12485302
950	12489491
951	12549525
952	12561496
953	12702377
954	12702377
955	12781730
956	12823138
957	12966957
958	12973471
959	13048548
960	13169994
961	13198140
962	13446267
963	13674316
964	13703311
965	13706823
966	13797144
967	13816664
968	13937912
969	14116249
970	14132340
971	14137280
972	14171197
973	14392828
974	14452646
975	14497807
976	14547739
977	14648697
978	14648697
979	14650152
980	14931562
981	15021850
982	15380619
983	15380636
984	15631653
985	15863844
986	15879850
987	16044112
988	16252396
989	16373614
990	16415613
991	16517301
992	16721055
993	16721055
994	16899594
995	16972557
996	16990876
997	16990876
998	17076325
999	17203174
1000	17225555
1001	17304564
1002	17305579
1003	17511045
1004	17860147
1005	17942552
1006	18046552
1007	18456619
1008	18597623
1009	18651307
1010	18791862
1011	18791862
1012	18850347
1013	18926704
1014	19001569
1015	19246838
1016	19287121
1017	19351670
1018	19362554
1019	19638823
1020	19737256
1021	19776254
1022	19905107
1023	20260092
1024	20260092
1025	20279477
1026	20455083
1027	20458325
1028	20471475
1029	20471475
1030	20560294
1031	20659800
1032	20719483
1033	20773287
1034	20785762
1035	20905353
1036	20910994
1037	21036323
1038	21260307
1039	21306577
1040	21351722
1041	21552417
1042	21865205
1043	22015071
1044	22057201
1045	22364698
1046	22617773
1047	22876338
1048	23194418
1049	23318638
1050	23323906
1051	23506028
1052	23506028
1053	23536286
1054	23555079
1055	23555079
1056	23604665
1057	23731435
1058	23869421
1059	24051068
1060	24106112
1061	24183328
1062	24512233
1063	24531338
1064	24761287
1065	25165197
1066	25987646
1067	26384186
1068	26391851
1069	27106285
1070	27334870
1071	27504721
1072	27612634
1073	27732378
1074	27747695
1075	27759252
1076	27789119
1077	27877165
1078	27938839
1079	28040325
1080	28040759
1081	28394621
1082	28593359
1083	28659592
1084	28713548
1085	29661300
1086	29668249
1087	29793814
1088	30241194
1089	30241194
1090	30552008
1091	31256939
1092	31358153
1093	31494423
1094	31524907
1095	31524907
1096	31549906
1097	31712166
1098	31717550
1099	32077944
1100	32183565
1101	32238769
1102	32378896
1103	32844113
1104	33048806
1105	33059063
1106	33565457
1107	33586455
1108	33980251
1109	34215311
1110	34215311
1111	34273588
1112	34293773
1113	34540293
1114	35004884
1115	35062345
1116	35163695
1117	35635934
1118	35703300
1119	35786088
1120	35786088
1121	35801205
