DISTINCT_MIRNA_HAIRPINS_ACCUMULATED_COUNT	CD4_S2
430	1085785
431	1142061
432	1175320
433	1187855
434	1196672
435	1231643
436	1250956
437	1252564
438	1253223
439	1268691
440	1275006
441	1286604
442	1297886
443	1302651
444	1302651
445	1302689
446	1320490
447	1331256
448	1349841
449	1377207
450	1409789
451	1420356
452	1429896
453	1431515
454	1431558
455	1431890
456	1435042
457	1443201
458	1476295
459	1478391
460	1487898
461	1493731
462	1498367
463	1500102
464	1517919
465	1519388
466	1520543
467	1525222
468	1536876
469	1551788
470	1553201
471	1566993
472	1573093
473	1578724
474	1580231
475	1618233
476	1651259
477	1668152
478	1670904
479	1671162
480	1671162
481	1671162
482	1677887
483	1683894
484	1683894
485	1689667
486	1692933
487	1740815
488	1740815
489	1761238
490	1766366
491	1766366
492	1770362
493	1770362
494	1825957
495	1841756
496	1859230
497	1878589
498	1881078
499	1881078
500	1882430
501	1902078
502	1902457
503	1905828
504	1907625
505	1916862
506	1949236
507	1966979
508	1973319
509	1983759
510	2004756
511	2004756
512	2021332
513	2095932
514	2147786
515	2154537
516	2164661
517	2274104
518	2297450
519	2343863
520	2359315
521	2361104
522	2361104
523	2362583
524	2400386
525	2400386
526	2400386
527	2400386
528	2400386
529	2479183
530	2482287
531	2506211
532	2513320
533	2519324
534	2524333
535	2527351
536	2623012
537	2628264
538	2635669
539	2638002
540	2639661
541	2653779
542	2716462
543	2750183
544	2790773
545	2790773
546	2819033
547	2828806
548	2845800
549	2879984
550	2936091
551	2936343
552	2979732
553	3020792
554	3118547
555	3149200
556	3176197
557	3180039
558	3210881
559	3307289
560	3348041
561	3372263
562	3386569
563	3386569
564	3440172
565	3440172
566	3440172
567	3451843
568	3463728
569	3480767
570	3480767
571	3503244
572	3507232
573	3535920
574	3558333
575	3663538
576	3663538
577	3686409
578	3841538
579	3881948
580	3977119
581	3993371
582	4127368
583	4141486
584	4165572
585	4182076
586	4211477
587	4375365
588	4462076
589	4566495
590	4691334
591	4703560
592	4705100
593	4727181
594	4727181
595	4743283
596	4783494
597	4885512
598	4909160
599	4962098
600	4975809
601	4975809
602	5004666
603	5025469
604	5070728
605	5105640
606	5164178
607	5175970
608	5175970
609	5258865
610	5262986
611	5299592
612	5299592
613	5315444
614	5395221
615	5400223
616	5405589
617	5521995
618	5546344
619	5718164
620	5721668
621	5803528
622	5858495
623	5909992
624	5918314
625	5918314
626	5918314
627	5918314
628	5950391
629	5950391
630	6009021
631	6059956
632	6122633
633	6173754
634	6176866
635	6188806
636	6188806
637	6233501
638	6242122
639	6335123
640	6464746
641	6465285
642	6479900
643	6585240
644	6668378
645	6731976
646	6865511
647	6913709
648	6914626
649	6994466
650	7054409
651	7195742
652	7197620
653	7301043
654	7334457
655	7358143
656	7427859
657	7459173
658	7535451
659	7576542
660	7639397
661	7664011
662	7693470
663	7740607
664	7747202
665	7749839
666	7853394
667	7876287
668	7942870
669	7942870
670	7948105
671	8089854
672	8154367
673	8266835
674	8317301
675	8393462
676	8393462
677	8406170
678	8411218
679	8449818
680	8451892
681	8534502
682	8605643
683	8605643
684	8605643
685	8667876
686	8675562
687	8739155
688	8830325
689	8872030
690	8930579
691	9018528
692	9062899
693	9062899
694	9094501
695	9140344
696	9219572
697	9302909
698	9302909
699	9302909
700	9310904
701	9359520
702	9382149
703	9382149
704	9547567
705	9592059
706	9602662
707	9633698
708	9633698
709	9633698
710	9844085
711	10021851
712	10021851
713	10021851
714	10047573
715	10052863
716	10084066
717	10084066
718	10157776
719	10183868
720	10183868
721	10488870
722	10555343
723	10585714
724	10639641
725	10808775
726	11144119
727	11144119
728	11144119
729	11144119
730	11178893
731	11266806
732	11497301
733	11503047
734	11543387
735	11621913
736	11656970
737	11662815
738	11874069
739	11908994
740	11953715
741	12084237
742	12568683
743	12586443
744	12630286
745	12648242
746	12693925
747	12769592
748	12803350
749	12858300
750	12975354
751	13137098
752	13162886
753	13315343
754	13319893
755	13383846
756	13403089
757	13490072
758	13556467
759	13597578
760	13773623
761	13777200
762	13934349
763	13940719
764	13971534
765	13985813
766	14156612
767	14225229
768	14248044
769	14373763
770	14493629
771	14493629
772	14493629
773	14493629
774	14600119
775	14626548
776	14626548
777	14944484
778	15026924
779	15026924
780	15033340
781	15035705
782	15106291
783	15258431
784	15398780
785	15398780
786	15468320
787	15468320
788	15592992
789	15600969
790	15600969
791	15600969
792	15600969
793	15777195
794	15794385
795	15810579
796	15822515
797	15910058
798	15938695
799	15968776
800	16015427
801	16203760
802	16244394
803	16288216
804	16374700
805	16462797
806	16506160
807	16506160
808	16611828
809	16626021
810	16744991
811	16835667
812	16908437
813	17738910
814	18076646
815	18088186
816	18172024
817	18211777
818	18273398
819	18313322
820	18313322
821	18362460
822	18420327
823	18601538
824	18774311
825	18879799
826	19161656
827	19161656
828	19364587
829	19561130
830	19622143
831	20095237
832	20651476
833	20706277
834	20897976
835	20956146
836	20960406
837	20985423
838	21006480
839	21318979
840	21327606
841	21327606
842	21472172
843	22002856
844	22025164
845	22188743
846	22188743
847	22188743
848	22188743
849	22242868
850	22355963
851	22532438
852	22747313
853	22750422
854	22804244
855	22851663
856	23456294
857	23456294
858	23669356
859	23819980
860	23923185
861	24068917
862	24218761
863	24588301
864	24732633
865	24757764
866	24757764
867	24825873
868	25003425
869	25227982
870	25311100
871	25312120
872	25439444
873	25449552
874	25574762
875	25574762
876	25976588
877	26203466
878	26694877
879	27039628
880	27359152
881	27664416
882	27961040
883	27961040
884	28103955
885	28214855
886	28222027
887	28280273
888	28403790
889	28711075
890	28775146
891	29173431
892	29513716
893	29550399
894	29762745
