CD4_S2	CD14_S1	CD19_S2	CD4_S3	CD4_S4	CD14_S3	CD56_S4	CD56_S1	CD14_S2	CD56_S2	CD19_S1	CD56_S3	CD14_S4	CD19_S3	CD4_S1	CD19_S4
hsa-mir-6511a-2	63.7119357486849	79.0201875416373	42.9765137080184	59.2575670295031	54.8298912689887	52.4823585302576	56.6947589342418	67.1995163742882	82.7827866071818	49.1320305054705	42.8010523027686	67.7103034729918	43.3196579893466	52.3725245305825	74.6003002717827	77.0212408595802
hsa-mir-6511a-3	63.7119357486849	79.0201875416373	42.9765137080184	59.2575670295031	54.8298912689887	52.4823585302576	56.6947589342418	67.1995163742882	82.7827866071818	49.1320305054705	42.8010523027686	67.7103034729918	43.3196579893466	52.3725245305825	74.6003002717827	77.0212408595802
hsa-mir-6511a-4	63.7119357486849	79.0201875416373	42.9765137080184	59.2575670295031	54.8298912689887	52.4823585302576	56.6947589342418	67.1995163742882	82.7827866071818	49.1320305054705	42.8010523027686	67.7103034729918	43.3196579893466	52.3725245305825	74.6003002717827	77.0212408595802
hsa-mir-3685	118.735880258913	14.7701285124556	124.797184036746	99.5856334801372	51.1126105049894	22.8358353910281	59.3945093596819	62.2421750024145	26.7372975377233	60.0502595066861	93.4315653926291	51.2757637950812	26.7291506742777	90.5204127689081	89.0857954701871	93.1152314869551
hsa-mir-4698	70.4692622674848	57.9727544113881	42.1500422905565	74.8949805511776	67.840373942986	55.2867593677523	80.0925959547225	73.8093048701199	62.2156346550869	81.4317913007335	38.6253398829863	64.4233955374097	58.5276230281597	38.1478882383256	52.1477827142558	35.6366935320446
hsa-mir-1288	45.3706209119422	123.330573079004	73.5559561541084	56.7885017366072	38.1021278309921	42.0660125624202	31.497088296801	52.3274922586671	69.4141378383201	36.8490228791029	69.9431830313536	33.5264609429377	41.9371157130908	48.4930782690579	89.8100702301073	60.9272502322052
hsa-mir-6891	51.1626150709136	63.5115526035589	56.2000563874087	38.6820229220368	59.4764922239877	57.6905315141763	58.4945925512018	100.248458853446	60.6730982586798	72.3332671330538	54.28426145717	51.9331453821976	49.7715219452067	30.3889957152763	68.0818274325007	60.9272502322052
hsa-mir-3937	37.6479620333138	73.1121361366551	46.2823993778659	58.4345452652045	38.1021278309921	77.3213373766391	51.2952580833616	45.7177037628354	59.1305618622727	58.2305546731502	55.8501536145883	61.1364876018276	58.5276230281597	62.0711401843941	66.6332779126602	65.5255332685981
hsa-mir-11401	35.7172973136567	54.6494754960856	50.4147564651754	66.664762908191	70.6283345159854	58.8924175873883	42.2960899985613	58.9372807544987	67.871601441913	66.8741526324459	42.8010523027686	57.192198079129	71.8921983652986	51.079375776741	90.5343449900275	47.1324011230267
hsa-mir-151b	41.509291472628	63.8808058163703	56.2000563874087	60.0805887938018	75.2749354709844	60.8955610427417	50.3953412748816	58.3864650465127	61.1872770574822	46.8573994635505	53.2403333522244	72.9693561699232	67.7445715365313	67.2437351997603	51.4235079543356	48.2819718821249
hsa-mir-6794	56.954609229885	56.1264883473312	40.4970994556327	67.4877846724897	69.6990143249856	55.687388058823	52.1951748918416	63.3438064183864	67.871601441913	61.8699643402221	64.2015784541529	65.7381587116425	57.6059281773226	48.4930782690579	58.6662555535378	55.1793964367141
hsa-mir-4424	95.5679036230273	34.7098020042706	118.185412697051	49.3813058579193	64.1230931789867	46.0722994731269	57.5946757427218	64.4454378343584	46.7902706910158	72.7881933414377	72.0310392412448	39.4428952269855	45.1630476910209	65.304012068998	72.427475992022	43.683688845732
hsa-mir-4772	84.9492476649131	40.2486001964414	85.1265559985749	67.4877846724897	61.3351326059873	43.6685273267029	71.0934278699222	74.9109362860918	48.3328070874229	71.4234147162858	57.9380098244795	72.9693561699232	45.6238951164395	54.3122476613449	41.2836613154525	68.9742455458927
hsa-mir-3132	44.4052885521137	112.252976694662	36.3647423683232	53.4964146794125	41.8194085949914	46.0722994731269	67.4937606360021	65.5470692503303	65.8148862467035	52.7714401725424	58.9819379294251	49.9610006208483	47.4672848181138	45.2602063844541	64.4604536328996	41.3845473275356
hsa-mir-6134	73.3652593469704	74.2198957750892	53.720642135023	47.735262329322	64.1230931789867	72.9144217748617	35.0967555307211	50.6750451347092	59.1305618622727	43.6729160048626	44.8889085126598	65.0807771245261	67.2837241111127	57.5451195459487	60.8390798332985	54.0298256776159
hsa-mir-514a-2	112.943886099941	32.8635359402136	73.5559561541084	103.70074230163	92.9320190999808	20.8326919356748	43.1960068070413	54.5307550906109	38.5634099101778	50.4968091306224	53.7622974046972	54.5626717306633	32.2593197793006	54.3122476613449	170.204568581252	70.1238163049909
hsa-mir-514a-3	112.943886099941	32.8635359402136	73.5559561541084	103.70074230163	92.9320190999808	20.8326919356748	43.1960068070413	54.5307550906109	38.5634099101778	50.4968091306224	53.7622974046972	54.5626717306633	32.2593197793006	54.3122476613449	170.204568581252	70.1238163049909
hsa-mir-214	61.7812710290277	60.9267801138792	61.15888489218	70.7798717296843	48.32464993199	63.6999618802364	52.1951748918416	45.7177037628354	54.5029526730514	61.4150381318381	67.3333627689897	48.6462374466155	62.6752498569269	55.6053964151864	57.9419807936176	57.4785379549106
hsa-mir-937	40.5439591127995	81.2357068185056	45.4559279604041	46.0892188007246	64.1230931789867	58.091160205247	35.0967555307211	64.9962535423444	85.867859399996	49.5869567138545	52.1964052472788	46.6740926852662	56.6842333264854	47.1999295152164	71.7032012321018	58.6281087140088
hsa-mir-548f-1	15.4453177572569	31.7557763017795	19.0088426016235	17.2834570502717	16.7277634379965	38.0597256517135	179.983361696006	148.720241156212	19.0246155556877	154.674910850555	13.5710653642925	170.261831063154	24.8857609726033	29.0958469614347	21.7282427976066	19.5427029046696
hsa-mir-5009	72.3999269871419	38.4023341323845	81.8206703287273	92.1784376014493	57.6178518419881	34.4540674320775	119.688935527844	62.2421750024145	33.4216219221541	67.3290788408299	59.5039019818978	84.8022247380189	32.7201672047192	73.0629045920472	42.732210835293	59.777679473107
hsa-mir-675	51.1626150709136	53.5417158576514	51.2412278826373	60.9036105581004	68.7696941339858	65.302476644519	51.2952580833616	50.1242294267232	51.9320586790395	48.6771042970865	68.3772908739352	74.9415009312725	65.4403344094384	54.9588220382656	59.390530313458	60.9272502322052
hsa-mir-2113	198.858466124683	38.0330809195731	102.482455765275	120.161177587604	31.5968864939935	16.4257763338974	66.5938438275221	54.5307550906109	31.3649067269446	48.2221780887025	68.3772908739352	38.7855136398691	21.1989815692547	76.2957764766511	83.2915973908253	78.1708116186784
hsa-mir-4643	156.383842292226	17.7241542149467	90.0853845033462	138.267656402174	33.4555268759931	14.4226328785441	64.794010210562	50.6750451347092	17.996257958083	50.9517353390064	69.9431830313536	37.4707504656363	14.7471176133946	151.944978576381	88.3615207102668	87.3673776914641
hsa-mir-3123	57.9199415897135	59.0805140498223	66.9441848144132	41.9741099792314	45.5366893589906	49.6779576927629	62.0942597851219	80.4190933659515	44.7335554958063	71.4234147162858	71.509075188772	53.9052901435469	44.2413528401837	65.9505864459188	45.6293098749739	68.9742455458927
hsa-mir-4499	107.15189194097	39.87934698363	45.4559279604041	54.3194364437112	65.9817335609864	52.8829872213283	76.4929287208024	66.0978849583163	42.6768403005968	83.2514961342694	47.4987287750237	82.8300799766696	49.7715219452067	58.8382682997903	36.9380127559312	49.4315426412231
hsa-mir-523	109.082556660627	30.6480166633453	96.6971558430414	88.063328779956	65.0524133699865	32.4509239767242	80.9925127632025	55.0815707985969	37.0208735137707	74.1529719665897	68.899254926408	56.5348164920126	39.1720311605793	58.1916939228695	66.6332779126602	47.1324011230267
hsa-mir-6810	58.8852739495421	31.7557763017795	106.614812852584	59.2575670295031	58.5471720329879	32.0502952856535	57.5946757427218	61.6913592944285	33.4216219221541	57.3207022563822	123.705480436051	54.5626717306633	35.4852517572307	82.7615202458588	43.4564855952132	87.3673776914641
hsa-mir-1292	65.642600468342	47.6336644526692	70.2500704842608	53.4964146794125	55.7592114599885	50.4792150749043	55.7948421257617	58.9372807544987	81.754429009577	70.0586360911338	50.6305130898604	63.1086323631768	58.5276230281597	38.1478882383256	52.1477827142558	59.777679473107
hsa-mir-1911	46.3359532717708	67.5733379444842	69.4235990667989	43.6201535078287	45.5366893589906	56.4886454409643	65.6939270190421	54.5307550906109	49.3611646850276	60.0502595066861	70.9871111362992	76.9136456926218	44.7022002656023	55.6053964151864	42.0079360753728	75.8716701004819
hsa-mir-6764	75.2959240666276	47.2644112398578	64.4647705620276	68.3108064367883	41.8194085949914	53.283615912399	70.1935110614422	52.3274922586671	35.4783371173636	52.7714401725424	56.3721176670611	76.2562641055054	42.858810563928	87.934115261225	53.5963322340963	101.162226800643
hsa-mir-8075	26.0639737153711	98.9598610334523	66.9441848144132	42.79713174353	24.162324965995	59.293046278459	63.894093402082	85.9272504458112	58.6163830634703	61.4150381318381	51.674441194806	38.7855136398691	54.3799961993925	38.7944626152463	42.732210835293	47.1324011230267
hsa-mir-7854	52.1279474307422	66.4655783060501	40.4970994556327	43.6201535078287	59.4764922239877	72.5137930837911	53.9950085088017	53.979939382625	62.7298134538893	42.7630635880947	58.9819379294251	76.9136456926218	68.6662663873685	56.2519707921072	41.2836613154525	39.0854058093392
hsa-mir-3683	71.4345946273133	39.87934698363	61.15888489218	55.1424582080098	50.1832903139896	54.485501985611	65.6939270190421	58.3864650465127	52.9604162766442	60.9601119234541	69.9431830313536	86.7743694993682	38.7111837351608	87.2875408843042	34.7651884761706	50.5811134003213
hsa-mir-3689b	40.5439591127995	62.0345397523134	51.2412278826373	60.9036105581004	75.2749354709844	80.9269955962751	37.7965059561612	60.0389121704706	65.8148862467035	46.8573994635505	55.3281895621155	63.1086323631768	61.2927075806712	34.9150163537217	44.1807603551334	50.5811134003213
hsa-mir-520h	69.5039299076562	48.372170878292	70.2500704842608	67.4877846724897	56.6885316509883	63.2993331891657	57.5946757427218	37.4554681430459	34.9641583185612	67.3290788408299	67.3333627689897	41.4150399883348	72.8138932161357	68.5368839536018	50.6992331944154	47.1324011230267
hsa-mir-548aj-2	19.3066471965712	12.1853560227758	26.4470853587805	17.2834570502717	9.29320190999808	9.21445989462539	188.982529780806	190.582234963145	13.3686487688617	178.785999894906	10.9612451019286	178.807791695668	6.91271138127871	25.2164006999101	16.6583194781651	22.9914151819642
hsa-mir-484	50.197282711085	39.1408405580073	64.4647705620276	37.0359793934394	53.9005710779889	60.494932351671	48.5955076579215	73.8093048701199	65.3007074479011	79.1571602588135	52.7183692997516	59.1643428404783	53.4583013485553	56.2519707921072	57.9419807936176	57.4785379549106
hsa-mir-514a-1	103.290562501656	39.5100937708186	69.4235990667989	98.7626117158385	83.6388171899827	26.4414936106641	42.2960899985613	51.2258608426951	41.6484827029921	42.7630635880947	50.1085490373877	51.2757637950812	36.4069466080679	50.4328013998202	162.237546222129	62.0768209913034
hsa-mir-4786	87.8452447443988	36.9253212811389	90.9118559208081	66.664762908191	52.971250886989	34.0534387410069	65.6939270190421	57.2848336305408	26.2231187389209	83.7064223426534	62.1137222442618	69.0250666472247	43.3196579893466	74.3560533458888	46.3535846348941	71.2733870640891
hsa-mir-4294	40.5439591127995	53.1724626448401	33.8853281159376	62.5496540866977	76.2042556619842	65.302476644519	47.6955908494415	58.3864650465127	58.102204264668	54.5911450060783	50.1085490373877	75.5988825183889	65.4403344094384	45.2602063844541	52.8720574741761	66.6751040276963
hsa-mir-188	70.4692622674848	45.7873983886123	43.8029851254803	112.753981708916	83.6388171899827	55.2867593677523	62.0942597851219	44.0652566388775	46.2760918922134	42.7630635880947	59.5039019818978	67.7103034729918	52.9974539231368	54.3122476613449	57.9419807936176	56.3289671958124
hsa-mir-4477a	145.765186334112	42.0948662604984	55.3735849699468	74.0719587868789	88.2854181449817	47.6748142374096	52.1951748918416	41.8619938069337	40.105946306585	52.7714401725424	46.4548006700781	53.2479085564305	64.9794869840198	61.4245658074733	60.1148050733783	45.9828303639285
hsa-mir-4477b	145.765186334112	42.0948662604984	55.3735849699468	74.0719587868789	88.2854181449817	47.6748142374096	52.1951748918416	41.8619938069337	40.105946306585	52.7714401725424	46.4548006700781	53.2479085564305	64.9794869840198	61.4245658074733	60.1148050733783	45.9828303639285
hsa-mir-1296	56.954609229885	70.5273636469753	45.4559279604041	60.9036105581004	53.9005710779889	65.7031053355897	62.994176593602	34.1505738951301	52.4462374778419	55.0460712144623	47.4987287750237	67.0529218858754	57.145080751904	60.7779914305526	55.0448817539367	50.5811134003213
hsa-mir-4494	58.8852739495421	69.7888572213526	62.8118277271038	58.4345452652045	37.1728076399923	46.8735568552683	44.9958404240014	83.1731719058813	66.3290650455059	78.2473078420456	38.6253398829863	50.6183822079648	48.388979668951	34.9150163537217	63.7361788729794	36.7862642911428
hsa-mir-1537	52.1279474307422	56.8649947729539	34.7117995333995	60.9036105581004	69.6990143249856	66.1037340266604	58.4945925512018	44.0652566388775	65.3007074479011	42.7630635880947	40.7131960928775	45.3593295110334	95.8562644870647	64.0108633151564	42.732210835293	47.1324011230267
hsa-mir-584	40.5439591127995	74.958402200712	57.8529992223324	36.2129576291408	47.3953297409902	70.1100209373671	49.4954244664015	39.1079152670038	62.2156346550869	45.0376946300146	47.4987287750237	53.2479085564305	93.0911799345533	39.4410369921671	46.3535846348941	60.9272502322052
hsa-mir-219b	40.5439591127995	73.1121361366551	52.0676993000992	44.4431752721273	64.1230931789867	82.9301390516285	47.6955908494415	41.3111780989477	64.7865286490988	44.5827684216306	39.1473039354591	55.2200533177797	78.3440623211587	43.9670576306125	42.0079360753728	48.2819718821249
hsa-mir-1228	56.954609229885	61.665286539502	52.8941707175611	37.8590011577381	57.6178518419881	54.8861306766816	50.3953412748816	55.6323865065829	66.3290650455059	55.9559236312303	65.7674706115713	59.1643428404783	42.3979631385094	40.7341857460086	74.6003002717827	70.1238163049909
hsa-mir-424	48.2666179914279	48.0029176654806	58.6794706397943	59.2575670295031	80.8508566169833	92.1445989462539	39.5963395731212	36.9046524350599	84.3253230035889	44.5827684216306	40.7131960928775	38.7855136398691	57.6059281773226	53.0190989075033	45.6293098749739	60.9272502322052
hsa-mir-6816	39.5786267529709	73.1121361366551	47.9353422127897	54.3194364437112	57.6178518419881	57.6905315141763	51.2952580833616	62.7929907104005	61.7014558562846	40.9433587545587	56.3721176670611	55.2200533177797	60.8318601552526	50.4328013998202	47.0778593948143	54.0298256776159
hsa-mir-129-1	45.3706209119422	46.525904814235	57.0265278048705	54.3194364437112	66.9110537519862	53.283615912399	80.0925959547225	47.9209665947793	60.6730982586798	29.1152773365751	39.6692679879319	80.2005536282039	72.3530457907171	70.4766070843642	42.732210835293	79.3203823777766
hsa-mir-1179	111.978553740113	25.8477248967972	109.920698522432	109.461894651721	42.7487287859912	28.4446370660175	61.1943429766419	36.353836727074	21.5955095496996	52.3165139641584	84.0362124481189	47.3314742723826	29.9550826522077	78.8820739843342	81.1187731110646	80.4699531368748
hsa-mir-6511b-2	41.509291472628	83.0819728825626	42.9765137080184	46.0892188007246	38.1021278309921	54.0848732945403	42.2960899985613	65.5470692503303	72.4992106311343	45.4926208383986	39.1473039354591	49.3036190337319	43.3196579893466	49.1396526459787	73.8760255118624	93.1152314869551
hsa-mir-486-1	47.3012856315994	45.7873983886123	76.8618418239559	58.4345452652045	57.6178518419881	46.4729281641976	57.5946757427218	43.5144409308916	47.3044494898182	45.4926208383986	66.2894346640441	74.9415009312725	47.4672848181138	78.8820739843342	52.8720574741761	81.619523895973
hsa-mir-184	40.5439591127995	71.6351232854095	51.2412278826373	46.9122405650233	53.9005710779889	66.504362717731	59.3945093596819	49.0225980107513	69.9283166371225	49.5869567138545	39.6692679879319	50.6183822079648	70.0488086636242	54.9588220382656	39.1108370356919	41.3845473275356
hsa-mir-4740	48.2666179914279	49.1106773039148	42.1500422905565	55.9654799723085	57.6178518419881	51.6811011481163	56.6947589342418	60.0389121704706	61.7014558562846	61.4150381318381	55.8501536145883	66.395540298759	61.7535550060898	45.2602063844541	54.3206069940165	58.6281087140088
hsa-mir-885	54.0586121503993	53.1724626448401	48.7618136302516	53.4964146794125	42.7487287859912	33.2521813588655	49.4954244664015	126.136797128787	64.7865286490988	69.1487836743658	39.1473039354591	38.7855136398691	33.6418620555564	41.3807601229294	92.7071692697882	49.4315426412231
hsa-mir-576	60.8159386691992	47.6336644526692	78.5147846588797	33.7438923362448	43.678048976991	58.8924175873883	63.894093402082	44.6160723468635	58.6163830634703	68.6938574659819	53.2403333522244	32.8690793558213	76.9615200449029	57.5451195459487	43.4564855952132	56.3289671958124
hsa-mir-4501	304.079693345996	38.7715873451959	103.308927182736	43.6201535078287	20.4450442019958	32.8515526677948	26.9975042544008	42.4128095149196	51.4178798802371	64.144595382142	50.1085490373877	26.295263484657	54.8408436248111	44.6136320075333	42.732210835293	26.4401274592589
hsa-mir-4297	43.4399561922851	52.0647030064059	54.5471135524849	51.0273493865166	53.9005710779889	58.091160205247	32.397005105281	56.7340179225548	52.9604162766442	55.0460712144623	64.2015784541529	73.6267377570396	49.3106745197881	54.3122476613449	71.7032012321018	47.1324011230267
hsa-mir-4290	47.3012856315994	62.4037929651248	66.9441848144132	48.5582840936206	58.5471720329879	50.4792150749043	48.5955076579215	52.3274922586671	68.3857802407154	40.4884325461747	58.9819379294251	63.1086323631768	52.0757590722996	53.6656732844241	45.6293098749739	67.8246747867945
hsa-mir-6884	55.9892768700564	55.3879819217084	58.6794706397943	32.9208705719462	70.6283345159854	41.6653838713496	47.6955908494415	56.1832022145689	50.9037010814348	56.8657760479982	67.3333627689897	52.590526969314	48.8498270943695	70.4766070843642	57.9419807936176	72.4229578231873
hsa-mir-4283-1	59.8506063093706	64.2500590291817	71.9030133191846	50.2043276222179	50.1832903139896	47.6748142374096	48.5955076579215	66.6487006663023	61.7014558562846	56.8657760479982	47.4987287750237	53.9052901435469	44.2413528401837	50.4328013998202	52.1477827142558	52.8802549185177
hsa-mir-4283-2	59.8506063093706	64.2500590291817	71.9030133191846	50.2043276222179	50.1832903139896	47.6748142374096	48.5955076579215	66.6487006663023	61.7014558562846	56.8657760479982	47.4987287750237	53.9052901435469	44.2413528401837	50.4328013998202	52.1477827142558	52.8802549185177
hsa-mir-4451	64.6772681085134	53.5417158576514	30.57944244609	62.5496540866977	61.3351326059873	75.3181939212858	46.7956740409615	35.252205311102	47.3044494898182	40.0335063377908	52.7183692997516	47.3314742723826	65.901181834857	75.6492020997303	41.2836613154525	88.5169484505623
hsa-mir-4663	54.0586121503993	88.251517861922	38.017685203247	57.6115235009058	45.5366893589906	62.4980758070243	36.8965891476812	56.7340179225548	75.0701046251462	45.9475470467826	38.6253398829863	50.6183822079648	50.2323693706253	36.2081651075632	43.4564855952132	52.8802549185177
hsa-mir-3187	27.9946384350282	60.5575269010678	44.6294565429422	42.79713174353	48.32464993199	76.9207086855684	53.9950085088017	56.1832022145689	65.3007074479011	43.2179897964787	41.2351601453503	50.6183822079648	75.1181303432286	53.0190989075033	39.1108370356919	50.5811134003213
hsa-mir-3613	27.9946384350282	81.9742132441284	42.9765137080184	23.867631164661	39.9607682129917	82.9301390516285	42.2960899985613	59.4880964624847	75.5842834239486	58.2305546731502	41.2351601453503	46.0167110981498	61.7535550060898	34.2684419768009	31.1438146765695	39.0854058093392
hsa-mir-3976	50.197282711085	73.8506425622778	63.6382991445657	42.79713174353	49.2539701229898	52.4823585302576	47.6955908494415	55.0815707985969	51.9320586790395	48.6771042970865	52.1964052472788	44.7019479239169	64.0577921331827	46.5533551382956	57.2177060336974	41.3845473275356
hsa-mir-618	73.3652593469704	63.1422993907476	62.8118277271038	47.735262329322	48.32464993199	55.687388058823	35.9966723392011	42.9636252229056	59.6447406610751	35.0293180455669	64.2015784541529	57.8495796662454	55.7625384756482	42.673908876771	55.0448817539367	71.2733870640891
hsa-mir-30a	68.5385975478276	63.1422993907476	52.8941707175611	41.1510882149327	51.1126105049894	61.696818424883	49.4954244664015	42.4128095149196	81.754429009577	45.4926208383986	48.0206928274965	42.7298031625677	70.9705035144614	42.0273344998502	39.8351117956121	33.3375520138481
hsa-mir-4502	53.0932797905707	62.7730461779362	46.2823993778659	60.9036105581004	63.1937729879869	72.5137930837911	50.3953412748816	41.3111780989477	51.9320586790395	39.1236539210228	36.0155196206224	48.6462374466155	71.43135093988	48.4930782690579	45.6293098749739	66.6751040276963
hsa-mir-3191	44.4052885521137	41.725613047687	53.720642135023	60.0805887938018	64.1230931789867	41.6653838713496	49.4954244664015	42.9636252229056	40.6201251053873	48.6771042970865	58.4599738769523	69.6824482343411	58.0667756027411	91.1669871458289	47.8021341547345	82.7690946550712
hsa-mir-1281	35.7172973136567	42.4641194733098	77.6883132414178	44.4431752721273	50.1832903139896	51.6811011481163	53.0950917003217	66.6487006663023	68.3857802407154	65.964300215678	62.1137222442618	47.9888558594991	44.7022002656023	36.854739484484	47.0778593948143	63.2263917504016
hsa-mir-153-2	51.1626150709136	41.725613047687	59.5059420572562	65.8417411438923	30.6675663029937	40.4634977981376	72.8932614868823	44.0652566388775	35.992515916166	68.6938574659819	76.7287157134999	65.7381587116425	28.572540375952	98.2793052919574	52.1477827142558	41.3845473275356
hsa-mir-628	44.4052885521137	63.8808058163703	54.5471135524849	29.6287835147516	49.2539701229898	52.4823585302576	50.3953412748816	61.6913592944285	80.7260714119723	64.599521590526	40.1912320404047	36.1559872914034	53.9191487739739	37.5013138614048	53.5963322340963	54.0298256776159
hsa-mir-4525	45.3706209119422	72.7428829238437	42.1500422905565	78.1870676083722	70.6283345159854	56.4886454409643	45.8957572324814	57.2848336305408	41.6484827029921	46.4024732551666	52.1964052472788	47.3314742723826	51.614911646881	43.3204832536917	52.1477827142558	34.4871227729463
hsa-mir-6513	28.9599707948568	56.4957415601426	40.4970994556327	31.2748270433489	49.2539701229898	82.5295103605578	35.0967555307211	40.7603623909617	77.1268198203557	36.8490228791029	43.3230163552414	57.8495796662454	103.690670719181	36.854739484484	32.5923641964099	29.8888397365535
hsa-mir-575	43.4399561922851	83.0819728825626	38.017685203247	46.9122405650233	37.1728076399923	57.2899028231056	40.4962563816013	49.5734137187372	74.0417470275415	51.8615877557744	43.3230163552414	56.5348164920126	60.8318601552526	45.2602063844541	34.7651884761706	31.0384104956517
hsa-mir-3074	59.8506063093706	50.5876901551603	42.1500422905565	61.7266323223991	57.6178518419881	64.100590571307	49.4954244664015	51.2258608426951	56.0454890694585	50.0418829222384	32.8837353057856	51.9331453821976	71.8921983652986	47.1999295152164	48.5264089146547	48.2819718821249
hsa-mir-490	36.6826296734852	67.2040847316728	59.5059420572562	32.9208705719462	44.6073691679908	58.8924175873883	66.5938438275221	65.5470692503303	55.0171314718537	53.6812925893103	46.9767647225509	51.2757637950812	50.6932167960439	39.4410369921671	50.6992331944154	44.8332596048302
hsa-mir-516b-1	160.245171731541	18.8319138533809	94.2177415906557	94.6475028943453	35.3141672579927	23.2364640820988	71.9933446784023	57.8356493385268	23.1380459461067	54.1362187976943	60.0258660343706	28.2674082460063	25.3466083980219	73.709478968968	81.8430478709848	71.2733870640891
hsa-mir-3939	58.8852739495421	63.5115526035589	37.1912137857851	51.8503711508152	35.3141672579927	54.8861306766816	66.5938438275221	71.05522633019	38.0492311113755	57.3207022563822	38.6253398829863	86.1169879122517	62.2144024315084	36.2081651075632	35.4894632360908	28.7392689774553
hsa-mir-652	79.1572535059418	41.3563598348756	62.8118277271038	73.2489370225802	55.7592114599885	55.2867593677523	41.3961731900813	49.0225980107513	58.102204264668	47.7672518803185	62.1137222442618	37.4707504656363	52.9974539231368	45.9067807613748	58.6662555535378	35.6366935320446
hsa-mir-4688	32.821300234171	56.1264883473312	24.7941425238568	63.3726758509964	46.4660095499904	76.1194513034271	53.0950917003217	51.7766765506811	65.3007074479011	39.5785801294068	49.0646209324421	49.9610006208483	71.8921983652986	42.673908876771	44.9050351150536	34.4871227729463
hsa-mir-4315-1	41.509291472628	50.2184369423489	57.8529992223324	57.6115235009058	37.1728076399923	59.293046278459	44.9958404240014	46.2685194708214	50.9037010814348	41.8532111713267	67.3333627689897	57.8495796662454	52.0757590722996	65.9505864459188	46.3535846348941	60.9272502322052
hsa-mir-4315-2	41.509291472628	50.2184369423489	57.8529992223324	57.6115235009058	37.1728076399923	59.293046278459	44.9958404240014	46.2685194708214	50.9037010814348	41.8532111713267	67.3333627689897	57.8495796662454	52.0757590722996	65.9505864459188	46.3535846348941	60.9272502322052
hsa-mir-3689d-2	44.4052885521137	40.2486001964414	42.1500422905565	53.4964146794125	80.8508566169833	70.5106496284377	68.3936774444821	46.8193351788074	48.3328070874229	37.7588752958708	41.2351601453503	76.2562641055054	60.8318601552526	39.4410369921671	47.0778593948143	60.9272502322052
hsa-mir-3936	45.3706209119422	48.7414240911034	46.2823993778659	39.5050446863354	38.1021278309921	43.6685273267029	71.0934278699222	60.5897278784566	45.761913093411	64.144595382142	71.509075188772	68.3676850601082	43.3196579893466	50.4328013998202	44.1807603551334	56.3289671958124
hsa-mir-4669	44.4052885521137	66.4655783060501	47.1088707953278	47.735262329322	61.3351326059873	58.4917888963177	40.4962563816013	37.4554681430459	64.7865286490988	40.4884325461747	50.1085490373877	57.8495796662454	57.145080751904	43.3204832536917	52.1477827142558	52.8802549185177
hsa-mir-2117	40.5439591127995	70.5273636469753	42.1500422905565	46.0892188007246	61.3351326059873	66.9049914088017	46.7956740409615	38.0062838510319	62.7298134538893	37.3039490874868	38.6253398829863	62.4512507760604	61.7535550060898	45.2602063844541	49.250683674575	39.0854058093392
hsa-mir-4319	30.8906355145139	64.9885654548045	38.017685203247	60.9036105581004	86.4267777629821	56.889274132035	53.0950917003217	36.9046524350599	45.2477342946087	30.934982170111	44.366944460187	63.1086323631768	70.0488086636242	58.1916939228695	44.9050351150536	49.4315426412231
hsa-mir-3620	44.4052885521137	48.7414240911034	37.1912137857851	43.6201535078287	49.2539701229898	58.8924175873883	57.5946757427218	54.5307550906109	54.5029526730514	49.1320305054705	50.6305130898604	66.395540298759	40.5545734368351	58.8382682997903	55.0448817539367	75.8716701004819
hsa-mir-516a-2	167.002498250341	22.1551927686834	81.8206703287273	125.922329937694	41.8194085949914	18.0282910981801	81.8924295716826	41.3111780989477	16.9679003604783	44.5827684216306	47.4987287750237	44.0445663368005	19.816439292999	78.8820739843342	75.3245750317029	80.4699531368748
hsa-mir-4329	55.0239445102278	36.1868148555161	72.7294847366465	67.4877846724897	56.6885316509883	61.696818424883	45.8957572324814	32.4981267711722	59.1305618622727	50.9517353390064	61.0697941393162	45.3593295110334	60.8318601552526	58.8382682997903	28.2467156368886	49.4315426412231
hsa-mir-378i	39.5786267529709	58.3420076241995	62.8118277271038	45.266197036426	58.5471720329879	54.485501985611	55.7948421257617	59.4880964624847	53.988773874249	44.5827684216306	46.9767647225509	45.3593295110334	61.2927075806712	43.9670576306125	47.0778593948143	43.683688845732
hsa-mir-6774	57.9199415897135	33.9712955786478	72.7294847366465	47.735262329322	55.7592114599885	46.4729281641976	44.0959236155214	60.0389121704706	49.87534348383	43.2179897964787	69.9431830313536	58.5069612533619	53.9191487739739	49.7862270228995	44.1807603551334	72.4229578231873
hsa-mir-4422	38.6132943931423	32.1250295145909	42.9765137080184	44.4431752721273	42.7487287859912	41.2647551802789	92.6914312734429	67.7503320822742	27.765655135328	96.444356177405	42.8010523027686	97.9498564803474	39.6328785859979	49.7862270228995	40.5593865555323	44.8332596048302
hsa-mir-517c	139.973192175141	30.2787634505339	85.9530274160368	94.6475028943453	39.0314480219919	33.6528100499362	58.4945925512018	42.4128095149196	24.6805823425138	44.1278422132466	56.8940817195339	38.1281320527527	40.5545734368351	66.5971608228395	65.1847283928198	63.2263917504016
