DISTINCT_MIRNA_HAIRPINS_ACCUMULATED_COUNT	CD56_S2
437	374847
438	375665
439	377861
440	388489
441	396498
442	397100
443	401078
444	401598
445	402199
446	405847
447	410552
448	413351
449	414365
450	414365
451	426362
452	428340
453	429493
454	432891
455	439274
456	444423
457	448434
458	448974
459	451960
460	453031
461	453031
462	453031
463	453658
464	456469
465	463568
466	466578
467	476305
468	480432
469	484446
470	485728
471	486574
472	492989
473	494322
474	497025
475	500898
476	502791
477	508107
478	513528
479	514648
480	532130
481	534303
482	534350
483	534412
484	534412
485	540305
486	541082
487	548325
488	554328
489	558638
490	560513
491	570113
492	573140
493	576329
494	581665
495	581768
496	584031
497	587067
498	589200
499	595896
500	596871
501	608350
502	611124
503	621556
504	621556
505	621556
506	621556
507	633262
508	634900
509	637323
510	637323
511	642363
512	644869
513	644869
514	653432
515	653472
516	654377
517	655097
518	662428
519	664155
520	664448
521	665416
522	666684
523	666806
524	676493
525	676493
526	680100
527	680100
528	681908
529	686364
530	688229
531	694521
532	696681
533	703115
534	703685
535	707453
536	707453
537	712300
538	719792
539	724394
540	724394
541	730252
542	737625
543	737625
544	737625
545	737625
546	739584
547	769974
548	776194
549	790141
550	794102
551	799264
552	802877
553	804848
554	812854
555	814314
556	823310
557	824219
558	830337
559	830337
560	830337
561	838771
562	839356
563	839356
564	851173
565	857190
566	863465
567	874136
568	881312
569	884608
570	886027
571	886027
572	891795
573	909145
574	911847
575	911847
576	917274
577	917274
578	930981
579	930981
580	930981
581	932824
582	944250
583	953648
584	954970
585	956906
586	962573
587	995260
588	1005303
589	1005963
590	1007847
591	1010251
592	1047798
593	1065213
594	1070649
595	1076009
596	1080808
597	1080808
598	1138353
599	1153681
600	1162552
601	1164444
602	1177318
603	1178004
604	1182915
605	1183709
606	1183709
607	1186004
608	1198024
609	1222869
610	1241161
611	1266360
612	1268203
613	1268978
614	1275250
615	1275250
616	1291364
617	1323819
618	1330089
619	1345583
620	1345659
621	1345659
622	1350552
623	1352806
624	1365696
625	1376469
626	1382522
627	1386280
628	1405421
629	1405421
630	1432231
631	1434061
632	1437006
633	1443548
634	1443548
635	1456255
636	1471042
637	1493268
638	1498573
639	1498573
640	1505847
641	1509886
642	1524061
643	1535482
644	1536567
645	1543269
646	1552602
647	1572803
648	1591043
649	1594428
650	1594428
651	1619275
652	1647525
653	1654741
654	1661188
655	1662497
656	1680327
657	1682734
658	1695283
659	1695626
660	1695626
661	1697741
662	1708922
663	1709180
664	1710609
665	1732344
666	1736833
667	1742152
668	1744914
669	1751555
670	1755500
671	1761080
672	1766823
673	1766823
674	1766823
675	1766823
676	1766823
677	1766823
678	1801849
679	1835975
680	1859686
681	1917235
682	1927797
683	1928280
684	1929019
685	1981353
686	1982054
687	2020328
688	2023704
689	2025947
690	2027642
691	2036091
692	2049000
693	2054801
694	2057516
695	2075348
696	2076480
697	2089790
698	2092288
699	2266029
700	2354542
701	2355428
702	2358486
703	2358486
704	2413513
705	2434438
706	2484160
707	2522126
708	2527741
709	2569700
710	2623783
711	2639899
712	2640471
713	2641985
714	2663611
715	2679254
716	2682180
717	2691892
718	2705511
719	2729471
720	2729471
721	2748230
722	2749190
723	2750462
724	2754224
725	2758504
726	2758504
727	2760707
728	2783644
729	2800899
730	2818848
731	2849046
732	2860132
733	2928018
734	2945392
735	2945392
736	3001638
737	3073119
738	3078474
739	3111764
740	3140716
741	3145373
742	3172275
743	3172275
744	3202259
745	3205509
746	3231325
747	3237480
748	3237480
749	3237609
750	3284019
751	3318911
752	3322398
753	3341941
754	3345488
755	3353294
756	3353294
757	3353335
758	3385396
759	3387480
760	3392404
761	3400809
762	3411025
763	3413783
764	3416620
765	3442181
766	3458985
767	3462376
768	3541257
769	3576593
770	3579928
771	3590217
772	3604294
773	3625389
774	3637971
775	3665286
776	3713734
777	3746835
778	3746835
779	3746835
780	3813516
781	3919792
782	3948307
783	3961664
784	3985481
785	3990694
786	4013736
787	4013783
788	4042247
789	4116439
790	4135291
791	4140287
792	4209804
793	4237133
794	4244292
795	4244292
796	4263604
797	4303630
798	4303630
799	4320293
800	4450324
801	4450324
802	4461928
803	4492427
804	4539200
805	4563460
806	4600383
807	4644852
808	4684375
809	4684375
810	4711905
811	4720322
812	4725230
813	4772971
814	4798079
815	4833577
816	4840125
817	4876746
818	4880492
819	4979438
820	4993792
821	5041042
822	5067046
823	5163163
824	5216469
825	5216603
826	5236540
827	5311604
828	5352715
829	5368724
830	5419173
831	5434020
832	5469484
833	5469948
834	5474683
835	5474748
836	5542970
837	5573951
838	5614815
839	5614815
840	5624824
841	5720848
842	5772726
843	5811754
844	5886426
845	5942557
846	5963856
847	5995095
848	6011390
849	6054100
850	6088154
851	6092143
852	6098701
853	6266748
854	6288062
855	6387710
856	6390140
857	6433306
858	6450361
859	6473809
860	6548024
861	6553242
862	6592989
863	6667890
864	6728117
865	6746080
866	6807551
867	6823073
868	6828029
869	6828029
870	6828029
871	6828029
872	6828029
873	6839435
874	6880455
875	6892424
876	6902982
877	6986095
878	7064449
879	7077563
880	7095377
881	7158391
882	7175460
883	7196662
884	7278892
885	7278892
886	7283058
887	7301135
888	7490218
889	7557552
890	7586209
891	7589816
892	7589816
893	7627581
894	7658272
895	7689003
896	7797295
897	7808111
898	7808918
899	7870246
900	7990124
901	8056305
902	8067202
903	8262442
904	8273722
905	8291525
906	8365872
907	8376536
908	8426626
909	8426626
910	8495128
911	8500552
912	8552803
913	8576225
914	8576225
915	8634637
916	8672076
917	8773408
918	8773589
919	8811721
920	8912350
921	8921219
922	9269689
923	9352352
924	9608083
925	9613348
926	9649933
927	9675513
928	9793273
929	9893403
930	9934330
931	9999775
932	10052243
933	10385545
934	10402875
935	10485794
936	10589089
937	10776090
938	10842229
939	10870465
940	10881289
941	10891775
942	10903626
943	10903626
944	11129646
945	11226371
946	11351041
947	11356636
948	11389863
949	11393016
950	11426485
951	11618985
952	11650046
953	11650046
954	11726630
955	11738874
956	11850065
957	11943232
958	11955244
959	11979710
960	12030849
961	12118749
962	12146947
963	12178172
964	12344295
965	12408170
966	12613650
967	12613650
968	12613650
969	12613650
970	12637388
971	12878307
972	12970383
973	13101724
974	13101724
975	13122291
976	13133379
977	13134368
978	13362948
979	13370486
980	13370486
981	13493946
982	13603577
983	13657077
984	13702086
985	13761090
986	13835126
987	13888833
988	13928701
989	13961369
990	13973123
991	14126246
992	14153070
993	14243682
994	14339291
995	14339367
996	14453217
997	14480475
998	14500853
999	14513632
1000	14537190
1001	14601618
1002	14820426
1003	14956706
1004	15001847
1005	15026233
1006	15137559
1007	15200499
1008	15217553
1009	15658497
1010	15760595
1011	15774586
1012	15816344
1013	15974073
1014	15981601
1015	16061325
1016	16103405
1017	16275948
1018	16311535
1019	16384916
1020	16464147
1021	16708559
1022	16728333
1023	16738615
1024	16813492
1025	17073145
1026	17199519
1027	17199519
1028	17243033
1029	17243033
1030	17283966
1031	17312686
1032	17477892
1033	17593123
1034	17600802
1035	17870360
1036	18027784
1037	18141200
1038	18318173
1039	18402428
1040	18838677
1041	18870065
1042	18973388
1043	19025990
1044	19040440
1045	19216850
1046	19384252
1047	19410684
1048	19415359
1049	19532760
1050	19617411
1051	19760553
1052	19876646
1053	19876979
1054	20946615
1055	20968003
1056	21058531
1057	21111461
1058	21137697
1059	21585379
1060	21777681
1061	21853629
1062	21880117
1063	21889753
1064	21951761
1065	22234489
1066	22416004
1067	22537400
1068	23203920
1069	23379937
1070	23431594
1071	23579781
1072	23622915
1073	23778757
1074	24208564
1075	24450819
1076	24480265
1077	24721807
1078	24985772
1079	25557760
1080	25557760
1081	25697392
1082	25712352
1083	25772025
1084	25798072
1085	25985322
1086	25994353
1087	26127659
1088	26303555
1089	26804596
1090	26948090
1091	27574561
1092	27574561
1093	28390371
1094	28390371
1095	28605995
1096	28711248
1097	28801200
1098	28813951
1099	28863747
1100	28977178
1101	29066530
1102	29382053
1103	30307562
1104	30354875
1105	30663291
1106	30760073
1107	30921364
1108	31177441
1109	31177441
1110	31177441
1111	31177441
1112	31177441
1113	31177441
1114	31177441
1115	31177441
1116	31177441
1117	31177441
1118	31202707
1119	31253301
1120	31342817
1121	31460813
1122	31532656
1123	32040498
